212	0.079	1	0	task-3:0.07	task-0:0.22	task-1:0.052	task-2:0.096	|	0.0239428	0.0226114	0.0201794	0.0189273	0.018711	0.0186487	0.018607	0.0185312	0.0183897	0.0181739	0.0180783	0.0183627	0.0180768	0.0180764	0.0180765	0.0180769	0.0180776	0.0180792	0.0180812	0.0180853	0.018084	0.0180844	0.0180846	0.0180544	0.0180454	0.0180189	0.0179596	0.0178429	0.017641	0.0173643	0.0173293	0.0172075	0.0171114	0.0170951	0.0170579	0.0169899	0.016869	0.0166338	0.0162726	0.0159488	0.0159126	0.0156914	0.0156245	0.0155335	0.0154859	0.0154553	0.0153553	0.0151559	0.0148001	0.0150549	0.0148188	0.0146543	0.0144784	0.0144711	0.0144456	0.0144451	0.0143549	0.0141752	0.0139005	0.0139427	0.0139019	0.0138148	0.0136481	0.0134727	0.0134401	0.0133653	0.0131977	0.0127433	0.0126247	0.0122197	0.0122671	0.0122158	0.0121097	0.0118955	0.0114709	0.0106533	0.00967805	0.0433368	0.00950939	0.00928168	0.00908651	0.00910173	0.00909774	0.00909837	0.00908468	0.00900443	0.00879338	0.00839628	0.00775996	0.0110448	0.0079859	0.0077327	0.00779631	0.00779646	0.0077683	0.00770326	0.00757203	0.00734302	0.00779086	0.00731678	0.00729611	0.00724217	0.00710226	0.00683046	0.00645435	0.00579424	0.011738	0.0061018	0.00577609	0.0057828	0.00575813	0.00570614	0.00560797	0.00564787	0.00553827	0.00548306	0.00540434	0.00534413	0.00514504	0.00565619	0.00522118	0.00516843	0.00508392	0.0050908	0.00510754	0.00511362	0.00505844	0.00495904	0.00495007	0.0048518	0.00482088	0.0047004	0.00473468	0.00454429	0.00458185	0.00457704	0.00456987	0.00451681	0.00441096	0.00421276	0.00503593	0.00411472	0.00416761	0.00416189	0.00414496	0.00410814	0.00404446	0.00403313	0.00398998	0.00389362	0.00371448	0.00348929	0.00852781	0.00355114	0.00336191	0.00338504	0.00338607	0.00337823	0.0033429	0.0032736	0.00317646	0.00299602	0.00268438	0.00366023	0.00749414	0.00263591	0.00230898	

196	0.085	2	0	task-3:0.09	task-0:0.084	task-1:0.084	task-2:0.052	|	0.0948466	0.0633735	0.0206288	0.0190755	0.0185367	0.0184377	0.0184084	0.0183801	0.018325	0.0182326	0.0181239	0.0181075	0.0181288	0.018089	0.0180892	0.0180906	0.0180897	0.0180898	0.0180902	0.0180909	0.0180904	0.0180895	0.0180879	0.018059	0.0180477	0.0180272	0.0179771	0.0178852	0.0177447	0.017583	0.0174871	0.01745	0.0174166	0.0173787	0.0173082	0.0172266	0.017196	0.0171358	0.0170321	0.0168765	0.016939	0.0168234	0.0167362	0.0167117	0.0167056	0.0166963	0.0166909	0.0166767	0.0166478	0.0165954	0.0165246	0.0167081	0.0165035	0.0165119	0.0165046	0.0164906	0.0164805	0.0164577	0.0164209	0.0164196	0.0165387	0.0163921	0.0163879	0.0162362	0.0161903	0.0160437	0.015709	0.015033	0.0138913	0.0132559	0.0122166	0.0118761	0.0115493	0.0110842	0.0107648	0.0103097	0.0102913	0.010071	0.0098298	0.0095848	0.00940914	0.00909324	0.00852139	0.0074427	0.00581182	0.0125408	0.00607413	0.0073487	0.0054038	0.00531695	0.00518527	0.00511268	0.00500672	0.00480742	0.00443856	0.00397044	0.0055558	0.00383403	0.00371322	0.00366342	0.00364876	0.00362038	0.00357668	0.00347689	0.00328258	0.00292389	0.00242177	

196	0.084	2	0	task-3:0.09	task-0:0.084	task-1:0.084	task-2:0.052	|	0.0948466	0.0633735	0.0206288	0.0190755	0.0185367	0.0184377	0.0184084	0.0183801	0.018325	0.0182326	0.0181239	0.0181075	0.0181288	0.018089	0.0180892	0.0180906	0.0180897	0.0180898	0.0180902	0.0180909	0.0180904	0.0180895	0.0180879	0.018059	0.0180477	0.0180272	0.0179771	0.0178852	0.0177447	0.017583	0.0174871	0.01745	0.0174166	0.0173787	0.0173082	0.0172266	0.017196	0.0171358	0.0170321	0.0168765	0.016939	0.0168234	0.0167362	0.0167117	0.0167056	0.0166963	0.0166909	0.0166767	0.0166478	0.0165954	0.0165246	0.0167081	0.0165035	0.0165119	0.0165046	0.0164906	0.0164805	0.0164577	0.0164209	0.0164196	0.0165387	0.0163921	0.0163879	0.0162362	0.0161903	0.0160437	0.015709	0.015033	0.0138913	0.0132559	0.0122166	0.0118761	0.0115493	0.0110842	0.0107648	0.0103097	0.0102913	0.010071	0.0098298	0.0095848	0.00940914	0.00909324	0.00852139	0.0074427	0.00581182	0.0125408	0.00607413	0.0073487	0.0054038	0.00531695	0.00518527	0.00511268	0.00500672	0.00480742	0.00443856	0.00397044	0.0055558	0.00383403	0.00371322	0.00366342	0.00364876	0.00362038	0.00357668	0.00347689	0.00328258	0.00292389	0.00242177	

196	0.085	2	0	task-3:0.09	task-0:0.084	task-1:0.084	task-2:0.052	|	0.0948466	0.0633735	0.0206288	0.0190755	0.0185367	0.0184377	0.0184084	0.0183801	0.018325	0.0182326	0.0181239	0.0181075	0.0181288	0.018089	0.0180892	0.0180906	0.0180897	0.0180898	0.0180902	0.0180909	0.0180904	0.0180895	0.0180879	0.018059	0.0180477	0.0180272	0.0179771	0.0178852	0.0177447	0.017583	0.0174871	0.01745	0.0174166	0.0173787	0.0173082	0.0172266	0.017196	0.0171358	0.0170321	0.0168765	0.016939	0.0168234	0.0167362	0.0167117	0.0167056	0.0166963	0.0166909	0.0166767	0.0166478	0.0165954	0.0165246	0.0167081	0.0165035	0.0165119	0.0165046	0.0164906	0.0164805	0.0164577	0.0164209	0.0164196	0.0165387	0.0163921	0.0163879	0.0162362	0.0161903	0.0160437	0.015709	0.015033	0.0138913	0.0132559	0.0122166	0.0118761	0.0115493	0.0110842	0.0107648	0.0103097	0.0102913	0.010071	0.0098298	0.0095848	0.00940914	0.00909324	0.00852139	0.0074427	0.00581182	0.0125408	0.00607413	0.0073487	0.0054038	0.00531695	0.00518527	0.00511268	0.00500672	0.00480742	0.00443856	0.00397044	0.0055558	0.00383403	0.00371322	0.00366342	0.00364876	0.00362038	0.00357668	0.00347689	0.00328258	0.00292389	0.00242177	

196	0.087	2	0	task-3:0.09	task-0:0.084	task-1:0.084	task-2:0.052	|	0.0948466	0.0633735	0.0206288	0.0190755	0.0185367	0.0184377	0.0184084	0.0183801	0.018325	0.0182326	0.0181239	0.0181075	0.0181288	0.018089	0.0180892	0.0180906	0.0180897	0.0180898	0.0180902	0.0180909	0.0180904	0.0180895	0.0180879	0.018059	0.0180477	0.0180272	0.0179771	0.0178852	0.0177447	0.017583	0.0174871	0.01745	0.0174166	0.0173787	0.0173082	0.0172266	0.017196	0.0171358	0.0170321	0.0168765	0.016939	0.0168234	0.0167362	0.0167117	0.0167056	0.0166963	0.0166909	0.0166767	0.0166478	0.0165954	0.0165246	0.0167081	0.0165035	0.0165119	0.0165046	0.0164906	0.0164805	0.0164577	0.0164209	0.0164196	0.0165387	0.0163921	0.0163879	0.0162362	0.0161903	0.0160437	0.015709	0.015033	0.0138913	0.0132559	0.0122166	0.0118761	0.0115493	0.0110842	0.0107648	0.0103097	0.0102913	0.010071	0.0098298	0.0095848	0.00940914	0.00909324	0.00852139	0.0074427	0.00581182	0.0125408	0.00607413	0.0073487	0.0054038	0.00531695	0.00518527	0.00511268	0.00500672	0.00480742	0.00443856	0.00397044	0.0055558	0.00383403	0.00371322	0.00366342	0.00364876	0.00362038	0.00357668	0.00347689	0.00328258	0.00292389	0.00242177	

196	0.084	2	0	task-3:0.09	task-0:0.084	task-1:0.084	task-2:0.052	|	0.0948466	0.0633735	0.0206288	0.0190755	0.0185367	0.0184377	0.0184084	0.0183801	0.018325	0.0182326	0.0181239	0.0181075	0.0181288	0.018089	0.0180892	0.0180906	0.0180897	0.0180898	0.0180902	0.0180909	0.0180904	0.0180895	0.0180879	0.018059	0.0180477	0.0180272	0.0179771	0.0178852	0.0177447	0.017583	0.0174871	0.01745	0.0174166	0.0173787	0.0173082	0.0172266	0.017196	0.0171358	0.0170321	0.0168765	0.016939	0.0168234	0.0167362	0.0167117	0.0167056	0.0166963	0.0166909	0.0166767	0.0166478	0.0165954	0.0165246	0.0167081	0.0165035	0.0165119	0.0165046	0.0164906	0.0164805	0.0164577	0.0164209	0.0164196	0.0165387	0.0163921	0.0163879	0.0162362	0.0161903	0.0160437	0.015709	0.015033	0.0138913	0.0132559	0.0122166	0.0118761	0.0115493	0.0110842	0.0107648	0.0103097	0.0102913	0.010071	0.0098298	0.0095848	0.00940914	0.00909324	0.00852139	0.0074427	0.00581182	0.0125408	0.00607413	0.0073487	0.0054038	0.00531695	0.00518527	0.00511268	0.00500672	0.00480742	0.00443856	0.00397044	0.0055558	0.00383403	0.00371322	0.00366342	0.00364876	0.00362038	0.00357668	0.00347689	0.00328258	0.00292389	0.00242177	

196	0.085	2	0	task-3:0.09	task-0:0.084	task-1:0.084	task-2:0.052	|	0.0948466	0.0633735	0.0206288	0.0190755	0.0185367	0.0184377	0.0184084	0.0183801	0.018325	0.0182326	0.0181239	0.0181075	0.0181288	0.018089	0.0180892	0.0180906	0.0180897	0.0180898	0.0180902	0.0180909	0.0180904	0.0180895	0.0180879	0.018059	0.0180477	0.0180272	0.0179771	0.0178852	0.0177447	0.017583	0.0174871	0.01745	0.0174166	0.0173787	0.0173082	0.0172266	0.017196	0.0171358	0.0170321	0.0168765	0.016939	0.0168234	0.0167362	0.0167117	0.0167056	0.0166963	0.0166909	0.0166767	0.0166478	0.0165954	0.0165246	0.0167081	0.0165035	0.0165119	0.0165046	0.0164906	0.0164805	0.0164577	0.0164209	0.0164196	0.0165387	0.0163921	0.0163879	0.0162362	0.0161903	0.0160437	0.015709	0.015033	0.0138913	0.0132559	0.0122166	0.0118761	0.0115493	0.0110842	0.0107648	0.0103097	0.0102913	0.010071	0.0098298	0.0095848	0.00940914	0.00909324	0.00852139	0.0074427	0.00581182	0.0125408	0.00607413	0.0073487	0.0054038	0.00531695	0.00518527	0.00511268	0.00500672	0.00480742	0.00443856	0.00397044	0.0055558	0.00383403	0.00371322	0.00366342	0.00364876	0.00362038	0.00357668	0.00347689	0.00328258	0.00292389	0.00242177	

196	0.086	2	0	task-3:0.09	task-0:0.084	task-1:0.084	task-2:0.052	|	0.0948466	0.0633735	0.0206288	0.0190755	0.0185367	0.0184377	0.0184084	0.0183801	0.018325	0.0182326	0.0181239	0.0181075	0.0181288	0.018089	0.0180892	0.0180906	0.0180897	0.0180898	0.0180902	0.0180909	0.0180904	0.0180895	0.0180879	0.018059	0.0180477	0.0180272	0.0179771	0.0178852	0.0177447	0.017583	0.0174871	0.01745	0.0174166	0.0173787	0.0173082	0.0172266	0.017196	0.0171358	0.0170321	0.0168765	0.016939	0.0168234	0.0167362	0.0167117	0.0167056	0.0166963	0.0166909	0.0166767	0.0166478	0.0165954	0.0165246	0.0167081	0.0165035	0.0165119	0.0165046	0.0164906	0.0164805	0.0164577	0.0164209	0.0164196	0.0165387	0.0163921	0.0163879	0.0162362	0.0161903	0.0160437	0.015709	0.015033	0.0138913	0.0132559	0.0122166	0.0118761	0.0115493	0.0110842	0.0107648	0.0103097	0.0102913	0.010071	0.0098298	0.0095848	0.00940914	0.00909324	0.00852139	0.0074427	0.00581182	0.0125408	0.00607413	0.0073487	0.0054038	0.00531695	0.00518527	0.00511268	0.00500672	0.00480742	0.00443856	0.00397044	0.0055558	0.00383403	0.00371322	0.00366342	0.00364876	0.00362038	0.00357668	0.00347689	0.00328258	0.00292389	0.00242177	

196	0.087	2	0	task-3:0.09	task-0:0.084	task-1:0.084	task-2:0.052	|	0.0948466	0.0633735	0.0206288	0.0190755	0.0185367	0.0184377	0.0184084	0.0183801	0.018325	0.0182326	0.0181239	0.0181075	0.0181288	0.018089	0.0180892	0.0180906	0.0180897	0.0180898	0.0180902	0.0180909	0.0180904	0.0180895	0.0180879	0.018059	0.0180477	0.0180272	0.0179771	0.0178852	0.0177447	0.017583	0.0174871	0.01745	0.0174166	0.0173787	0.0173082	0.0172266	0.017196	0.0171358	0.0170321	0.0168765	0.016939	0.0168234	0.0167362	0.0167117	0.0167056	0.0166963	0.0166909	0.0166767	0.0166478	0.0165954	0.0165246	0.0167081	0.0165035	0.0165119	0.0165046	0.0164906	0.0164805	0.0164577	0.0164209	0.0164196	0.0165387	0.0163921	0.0163879	0.0162362	0.0161903	0.0160437	0.015709	0.015033	0.0138913	0.0132559	0.0122166	0.0118761	0.0115493	0.0110842	0.0107648	0.0103097	0.0102913	0.010071	0.0098298	0.0095848	0.00940914	0.00909324	0.00852139	0.0074427	0.00581182	0.0125408	0.00607413	0.0073487	0.0054038	0.00531695	0.00518527	0.00511268	0.00500672	0.00480742	0.00443856	0.00397044	0.0055558	0.00383403	0.00371322	0.00366342	0.00364876	0.00362038	0.00357668	0.00347689	0.00328258	0.00292389	0.00242177	

