78	0.032	4	task-0:0.254	|	0.285027	0.241859	0.229049	0.222988	0.222938	0.222417	0.21956	0.206212	0.217353	0.201186	0.187018	0.186431	0.180846	0.176972	0.172309	0.16779	0.16307	0.15751	0.151712	0.146676	0.142674	0.137757	0.119127	0.0960443	0.0938429	0.086366	0.0715359	0.0619164	0.0524301	0.0406138	0.031185	0.0227334	0.0157439	0.0106147	0.00709313	0.00562158	0.00398583	0.00271842	0.00174585	0.00102243	0.000549741	0.00026477	0.000117334	4.44029e-005	1.39304e-005	3.53152e-006	7.10694e-007	1.05513e-007	1.10653e-008	7.47657e-010	3.00675e-011	9.92107e-011	1.67466e-012	5.05035e-012	5.05035e-012	1.66301e-012	6.57344e-013	3.22839e-013	1.56375e-013	8.18092e-014	3.99823e-014	1.61988e-014	5.78802e-015	1.875e-015	5.79461e-016	2.33142e-016	1.07959e-016	4.28719e-017	1.49111e-017	5.0058e-018	2.02749e-018	2.53089e-018	8.35243e-019	2.57226e-018	2.52599e-018	9.53267e-019	7.62432e-019	7.12952e-019	
106	0.047	4	task-0:0.174	|	0.292981	0.303187	0.298992	0.233178	0.28367	0.283664	0.230171	0.238596	0.237892	0.223132	0.234425	0.234424	0.224468	0.221491	0.230264	0.204465	0.20572	0.205582	0.191707	0.190703	0.238182	0.217205	0.216382	0.212469	0.180704	0.16767	0.155592	0.169578	0.165932	0.152639	0.16067	0.159797	0.149851	0.150282	0.149298	0.145824	0.144403	0.142407	0.140045	0.138006	0.135353	0.13233	0.128819	0.12452	0.119228	0.112734	0.104948	0.0961204	0.0870136	0.0792486	0.0728461	0.0659395	0.060506	0.0556269	0.0507377	0.0469448	0.0434344	0.0403167	0.0373722	0.0339562	0.0298175	0.0242193	0.0169566	0.00859638	0.00223054	0.000254661	2.18095e-005	7.49119e-006	4.79153e-006	4.96646e-006	5.35386e-006	3.11036e-006	1.70302e-006	5.022e-007	3.5157e-007	3.30144e-008	1.11767e-007	1.11768e-007	3.14728e-008	1.5622e-008	8.93443e-009	8.59729e-009	8.28931e-009	3.34915e-009	1.08038e-009	6.91471e-010	2.7739e-010	2.46084e-010	2.06182e-010	1.07657e-010	6.73592e-011	7.88113e-011	6.10561e-011	4.40241e-011	3.70518e-011	2.95158e-011	2.33159e-011	1.82227e-011	1.39817e-011	1.06929e-011	7.98539e-012	5.69566e-012	3.96414e-012	2.51988e-012	1.42897e-012	7.44431e-013	

75	0.031	4	task-0:0.258	|	0.279556	0.304414	0.300737	0.23642	0.276427	0.276423	0.227319	0.240894	0.239574	0.223034	0.230512	0.230512	0.222565	0.223248	0.216613	0.233474	0.224707	0.168248	0.16099	0.160144	0.158993	0.130587	0.127332	0.115126	0.0968095	0.0869963	0.0756352	0.0673198	0.061404	0.0562692	0.0495866	0.0425284	0.0344641	0.0259703	0.0178476	0.0110525	0.00594646	0.00263823	0.000936668	0.000252858	5.12376e-005	8.56105e-006	8.33545e-007	5.20958e-008	1.80903e-009	3.03349e-011	2.28973e-013	7.14914e-016	1.20826e-018	3.57275e-022	2.96267e-026	1.90113e-023	5.80158e-028	9.36389e-029	8.64515e-029	1.94105e-029	2.70608e-029	3.45301e-031	5.64883e-032	1.11111e-005	3.33333e-005	3.33333e-005	3.33333e-005	3.33333e-005	3.33333e-005	3.33333e-005	3.33336e-005	0.00134265	0.00134265	3.39999e-005	3.33434e-005	3.342e-005	4.26427e-005	0.000225204	0.000102733	

97	0.031	4	task-0:0.202	|	0.301835	0.305611	0.301146	0.235252	0.290437	0.290431	0.229763	0.240325	0.239258	0.222967	0.234419	0.234419	0.223845	0.223104	0.222782	0.221482	0.220958	0.223482	0.222312	0.212551	0.211663	0.20513	0.254314	0.245282	0.216231	0.214689	0.198049	0.189558	0.182929	0.182337	0.177215	0.170638	0.164176	0.157548	0.151602	0.144764	0.13802	0.130789	0.123006	0.114695	0.105849	0.0974455	0.0902639	0.0820157	0.0749195	0.0688724	0.0630161	0.0583571	0.0549144	0.0520659	0.0494769	0.0468925	0.0442595	0.0418928	0.0389487	0.0351223	0.0286297	0.0181541	0.00781748	0.00970303	0.00189262	0.00272633	0.00272633	0.00103506	0.000781348	0.000478403	0.000503233	0.000491947	0.000327505	0.000194048	0.000100367	4.39578e-005	1.59998e-005	4.95335e-006	1.49986e-006	6.44708e-007	3.99923e-007	3.15251e-007	2.6125e-007	2.04885e-007	1.55835e-007	1.11114e-007	7.45667e-008	4.60894e-008	2.5871e-008	1.31002e-008	6.04007e-009	2.47604e-009	8.53014e-010	2.3614e-010	5.56619e-011	9.31813e-012	1.08468e-012	7.79098e-014	5.90828e-014	1.12125e-014	4.41609e-014	

82	0.032	4	task-0:0.284	|	0.229161	0.324976	0.324483	0.277694	0.234474	0.232539	0.221808	0.225128	0.223033	0.212421	0.194884	0.178543	0.164602	0.214867	0.168104	0.189065	0.171548	0.14299	0.160192	0.143664	0.124768	0.130365	0.125562	0.117295	0.116932	0.113307	0.106725	0.101426	0.0960357	0.0900941	0.0839755	0.0780555	0.0726918	0.0668196	0.0610035	0.0552145	0.0490287	0.0426056	0.0361072	0.0297637	0.0237015	0.0181924	0.0136627	0.00961737	0.00648074	0.00409861	0.00240376	0.00128147	0.000609349	0.000253961	0.000153595	8.84094e-005	3.51661e-005	4.55644e-005	1.72999e-005	3.6199e-005	3.6199e-005	1.62288e-005	1.6911e-005	1.59379e-005	1.32216e-005	1.33406e-005	1.20382e-005	1.06138e-005	9.49109e-006	8.48999e-006	7.16135e-006	5.71771e-006	4.55165e-006	3.49626e-006	2.62486e-006	1.83194e-006	1.21074e-006	7.47734e-007	4.38263e-007	2.39583e-007	1.1898e-007	5.2929e-008	2.05025e-008	6.66948e-009	1.74607e-009	3.5085e-010	

75	0.031	4	task-0:0.258	|	0.279556	0.304414	0.300737	0.23642	0.276427	0.276423	0.227319	0.240894	0.239574	0.223034	0.230512	0.230512	0.222565	0.223248	0.216613	0.233474	0.224707	0.168248	0.16099	0.160144	0.158993	0.130587	0.127332	0.115126	0.0968095	0.0869963	0.0756352	0.0673198	0.061404	0.0562692	0.0495866	0.0425284	0.0344641	0.0259703	0.0178476	0.0110525	0.00594646	0.00263823	0.000936668	0.000252858	5.12376e-005	8.56105e-006	8.33545e-007	5.20958e-008	1.80903e-009	3.03349e-011	2.28973e-013	7.14914e-016	1.20826e-018	3.57275e-022	2.96267e-026	1.90113e-023	5.80158e-028	9.36389e-029	8.64515e-029	1.94105e-029	2.70608e-029	3.45301e-031	5.64883e-032	1.11111e-005	3.33333e-005	3.33333e-005	3.33333e-005	3.33333e-005	3.33333e-005	3.33333e-005	3.33336e-005	0.00134265	0.00134265	3.39999e-005	3.33434e-005	3.342e-005	4.26427e-005	0.000225204	0.000102733	

90	0.031	4	task-0:0.286	|	0.304318	0.302408	0.299874	0.233485	0.287277	0.287273	0.228857	0.240903	0.240903	0.22388	0.23297	0.23297	0.223738	0.22414	0.223806	0.221967	0.22256	0.218494	0.21962	0.202918	0.199848	0.192147	0.212035	0.197422	0.185319	0.1798	0.165701	0.157336	0.15144	0.146422	0.141395	0.136625	0.13122	0.125818	0.119738	0.112737	0.105219	0.0973708	0.0891072	0.08147	0.0744793	0.0678595	0.0624554	0.0583028	0.0549348	0.0518104	0.0484736	0.0445697	0.0390323	0.0292524	0.016747	0.00577247	0.000372057	6.68397e-005	5.65689e-006	3.28123e-006	4.28079e-006	1.46297e-006	7.99069e-007	3.94483e-007	2.32614e-007	1.97191e-007	9.35815e-008	4.60676e-008	2.45304e-008	1.3171e-008	5.87294e-009	2.63648e-009	1.58235e-009	1.07978e-009	7.08379e-010	4.47859e-010	3.37722e-010	2.3095e-010	1.4075e-010	7.80824e-011	3.87935e-011	1.70672e-011	6.90634e-012	2.24635e-012	6.50836e-013	2.00551e-013	8.90636e-014	2.99755e-014	1.17697e-014	4.04659e-015	1.74497e-015	1.1847e-015	3.6633e-016	1.43297e-016	

82	0.031	4	task-0:0.284	|	0.229161	0.324976	0.324483	0.277694	0.234474	0.232539	0.221808	0.225128	0.223033	0.212421	0.194884	0.178543	0.164602	0.214867	0.168104	0.189065	0.171548	0.14299	0.160192	0.143664	0.124768	0.130365	0.125562	0.117295	0.116932	0.113307	0.106725	0.101426	0.0960357	0.0900941	0.0839755	0.0780555	0.0726918	0.0668196	0.0610035	0.0552145	0.0490287	0.0426056	0.0361072	0.0297637	0.0237015	0.0181924	0.0136627	0.00961737	0.00648074	0.00409861	0.00240376	0.00128147	0.000609349	0.000253961	0.000153595	8.84094e-005	3.51661e-005	4.55644e-005	1.72999e-005	3.6199e-005	3.6199e-005	1.62288e-005	1.6911e-005	1.59379e-005	1.32216e-005	1.33406e-005	1.20382e-005	1.06138e-005	9.49109e-006	8.48999e-006	7.16135e-006	5.71771e-006	4.55165e-006	3.49626e-006	2.62486e-006	1.83194e-006	1.21074e-006	7.47734e-007	4.38263e-007	2.39583e-007	1.1898e-007	5.2929e-008	2.05025e-008	6.66948e-009	1.74607e-009	3.5085e-010	

86	0.032	4	task-0:0.194	|	0.267806	0.305465	0.300132	0.236789	0.270407	0.270404	0.227771	0.240901	0.239593	0.224116	0.230482	0.230482	0.223586	0.224205	0.212851	0.256831	0.250612	0.173968	0.175434	0.159976	0.152271	0.146841	0.14149	0.136674	0.133021	0.129904	0.126987	0.123393	0.117808	0.110558	0.10117	0.0896527	0.0765969	0.0627836	0.0456524	0.0348598	0.016965	0.00591924	0.00251298	0.000810919	0.000252194	7.84837e-005	2.34967e-005	6.35841e-006	1.43373e-006	2.48752e-007	3.08481e-008	2.53269e-009	1.26307e-010	3.45958e-012	4.61369e-014	3.39362e-011	1.77102e-013	4.07241e-015	4.37788e-015	1.21298e-015	2.69075e-016	4.11706e-017	4.4272e-018	3.07113e-019	1.25219e-020	2.69453e-022	2.69187e-024	1.07073e-026	1.38512e-029	1.65028e-032	3.33333e-005	3.33333e-005	3.33333e-005	3.33333e-005	0.219096	0.219096	0.000118199	3.33333e-005	3.33333e-005	3.33385e-005	4.03696e-005	0.00426472	0.000573146	3.39024e-005	3.33568e-005	3.33379e-005	3.33392e-005	3.33501e-005	3.33902e-005	3.35769e-005	

87	0.031	4	task-0:0.23	|	0.300658	0.272842	0.263454	0.223381	0.283157	0.282814	0.235096	0.222323	0.25091	0.21994	0.199725	0.199845	0.193702	0.193348	0.186817	0.18188	0.177437	0.172352	0.16785	0.16358	0.158885	0.154252	0.149744	0.145943	0.141411	0.136612	0.13156	0.128083	0.122019	0.117033	0.109513	0.10054	0.0915496	0.0810426	0.0698634	0.0588919	0.0488139	0.0402905	0.0340379	0.0289739	0.0247057	0.0207768	0.0169435	0.0132329	0.00977596	0.00673478	0.00427327	0.00244702	0.00124016	0.000554413	0.0002118	7.08988e-005	2.17644e-005	6.6489e-006	4.76742e-006	1.97891e-006	5.33613e-007	2.00766e-007	9.45985e-008	3.37219e-008	1.1064e-008	3.15183e-009	8.66286e-010	2.05504e-010	4.82995e-011	1.68236e-011	3.89498e-012	1.06942e-012	3.63808e-013	6.81581e-014	1.14459e-014	1.61524e-015	1.84444e-016	2.04765e-017	6.44656e-018	1.42215e-018	2.3412e-019	2.78743e-020	2.11414e-021	9.55585e-023	2.32052e-024	2.6673e-026	1.24956e-028	2.31359e-031	3.33333e-005	3.33333e-005	3.33333e-005	

97	0.047	4	task-0:0.202	|	0.301835	0.305611	0.301146	0.235252	0.290437	0.290431	0.229763	0.240325	0.239258	0.222967	0.234419	0.234419	0.223845	0.223104	0.222782	0.221482	0.220958	0.223482	0.222312	0.212551	0.211663	0.20513	0.254314	0.245282	0.216231	0.214689	0.198049	0.189558	0.182929	0.182337	0.177215	0.170638	0.164176	0.157548	0.151602	0.144764	0.13802	0.130789	0.123006	0.114695	0.105849	0.0974455	0.0902639	0.0820157	0.0749195	0.0688724	0.0630161	0.0583571	0.0549144	0.0520659	0.0494769	0.0468925	0.0442595	0.0418928	0.0389487	0.0351223	0.0286297	0.0181541	0.00781748	0.00970303	0.00189262	0.00272633	0.00272633	0.00103506	0.000781348	0.000478403	0.000503233	0.000491947	0.000327505	0.000194048	0.000100367	4.39578e-005	1.59998e-005	4.95335e-006	1.49986e-006	6.44708e-007	3.99923e-007	3.15251e-007	2.6125e-007	2.04885e-007	1.55835e-007	1.11114e-007	7.45667e-008	4.60894e-008	2.5871e-008	1.31002e-008	6.04007e-009	2.47604e-009	8.53014e-010	2.3614e-010	5.56619e-011	9.31813e-012	1.08468e-012	7.79098e-014	5.90828e-014	1.12125e-014	4.41609e-014	

82	0.031	4	task-0:0.284	|	0.229161	0.324976	0.324483	0.277694	0.234474	0.232539	0.221808	0.225128	0.223033	0.212421	0.194884	0.178543	0.164602	0.214867	0.168104	0.189065	0.171548	0.14299	0.160192	0.143664	0.124768	0.130365	0.125562	0.117295	0.116932	0.113307	0.106725	0.101426	0.0960357	0.0900941	0.0839755	0.0780555	0.0726918	0.0668196	0.0610035	0.0552145	0.0490287	0.0426056	0.0361072	0.0297637	0.0237015	0.0181924	0.0136627	0.00961737	0.00648074	0.00409861	0.00240376	0.00128147	0.000609349	0.000253961	0.000153595	8.84094e-005	3.51661e-005	4.55644e-005	1.72999e-005	3.6199e-005	3.6199e-005	1.62288e-005	1.6911e-005	1.59379e-005	1.32216e-005	1.33406e-005	1.20382e-005	1.06138e-005	9.49109e-006	8.48999e-006	7.16135e-006	5.71771e-006	4.55165e-006	3.49626e-006	2.62486e-006	1.83194e-006	1.21074e-006	7.47734e-007	4.38263e-007	2.39583e-007	1.1898e-007	5.2929e-008	2.05025e-008	6.66948e-009	1.74607e-009	3.5085e-010	

75	0.031	4	task-0:0.258	|	0.279556	0.304414	0.300737	0.23642	0.276427	0.276423	0.227319	0.240894	0.239574	0.223034	0.230512	0.230512	0.222565	0.223248	0.216613	0.233474	0.224707	0.168248	0.16099	0.160144	0.158993	0.130587	0.127332	0.115126	0.0968095	0.0869963	0.0756352	0.0673198	0.061404	0.0562692	0.0495866	0.0425284	0.0344641	0.0259703	0.0178476	0.0110525	0.00594646	0.00263823	0.000936668	0.000252858	5.12376e-005	8.56105e-006	8.33545e-007	5.20958e-008	1.80903e-009	3.03349e-011	2.28973e-013	7.14914e-016	1.20826e-018	3.57275e-022	2.96267e-026	1.90113e-023	5.80158e-028	9.36389e-029	8.64515e-029	1.94105e-029	2.70608e-029	3.45301e-031	5.64883e-032	1.11111e-005	3.33333e-005	3.33333e-005	3.33333e-005	3.33333e-005	3.33333e-005	3.33333e-005	3.33336e-005	0.00134265	0.00134265	3.39999e-005	3.33434e-005	3.342e-005	4.26427e-005	0.000225204	0.000102733	

82	0.032	4	task-0:0.284	|	0.229161	0.324976	0.324483	0.277694	0.234474	0.232539	0.221808	0.225128	0.223033	0.212421	0.194884	0.178543	0.164602	0.214867	0.168104	0.189065	0.171548	0.14299	0.160192	0.143664	0.124768	0.130365	0.125562	0.117295	0.116932	0.113307	0.106725	0.101426	0.0960357	0.0900941	0.0839755	0.0780555	0.0726918	0.0668196	0.0610035	0.0552145	0.0490287	0.0426056	0.0361072	0.0297637	0.0237015	0.0181924	0.0136627	0.00961737	0.00648074	0.00409861	0.00240376	0.00128147	0.000609349	0.000253961	0.000153595	8.84094e-005	3.51661e-005	4.55644e-005	1.72999e-005	3.6199e-005	3.6199e-005	1.62288e-005	1.6911e-005	1.59379e-005	1.32216e-005	1.33406e-005	1.20382e-005	1.06138e-005	9.49109e-006	8.48999e-006	7.16135e-006	5.71771e-006	4.55165e-006	3.49626e-006	2.62486e-006	1.83194e-006	1.21074e-006	7.47734e-007	4.38263e-007	2.39583e-007	1.1898e-007	5.2929e-008	2.05025e-008	6.66948e-009	1.74607e-009	3.5085e-010	

97	0.031	4	task-0:0.202	|	0.301835	0.305611	0.301146	0.235252	0.290437	0.290431	0.229763	0.240325	0.239258	0.222967	0.234419	0.234419	0.223845	0.223104	0.222782	0.221482	0.220958	0.223482	0.222312	0.212551	0.211663	0.20513	0.254314	0.245282	0.216231	0.214689	0.198049	0.189558	0.182929	0.182337	0.177215	0.170638	0.164176	0.157548	0.151602	0.144764	0.13802	0.130789	0.123006	0.114695	0.105849	0.0974455	0.0902639	0.0820157	0.0749195	0.0688724	0.0630161	0.0583571	0.0549144	0.0520659	0.0494769	0.0468925	0.0442595	0.0418928	0.0389487	0.0351223	0.0286297	0.0181541	0.00781748	0.00970303	0.00189262	0.00272633	0.00272633	0.00103506	0.000781348	0.000478403	0.000503233	0.000491947	0.000327505	0.000194048	0.000100367	4.39578e-005	1.59998e-005	4.95335e-006	1.49986e-006	6.44708e-007	3.99923e-007	3.15251e-007	2.6125e-007	2.04885e-007	1.55835e-007	1.11114e-007	7.45667e-008	4.60894e-008	2.5871e-008	1.31002e-008	6.04007e-009	2.47604e-009	8.53014e-010	2.3614e-010	5.56619e-011	9.31813e-012	1.08468e-012	7.79098e-014	5.90828e-014	1.12125e-014	4.41609e-014	

82	0.031	4	task-0:0.284	|	0.229161	0.324976	0.324483	0.277694	0.234474	0.232539	0.221808	0.225128	0.223033	0.212421	0.194884	0.178543	0.164602	0.214867	0.168104	0.189065	0.171548	0.14299	0.160192	0.143664	0.124768	0.130365	0.125562	0.117295	0.116932	0.113307	0.106725	0.101426	0.0960357	0.0900941	0.0839755	0.0780555	0.0726918	0.0668196	0.0610035	0.0552145	0.0490287	0.0426056	0.0361072	0.0297637	0.0237015	0.0181924	0.0136627	0.00961737	0.00648074	0.00409861	0.00240376	0.00128147	0.000609349	0.000253961	0.000153595	8.84094e-005	3.51661e-005	4.55644e-005	1.72999e-005	3.6199e-005	3.6199e-005	1.62288e-005	1.6911e-005	1.59379e-005	1.32216e-005	1.33406e-005	1.20382e-005	1.06138e-005	9.49109e-006	8.48999e-006	7.16135e-006	5.71771e-006	4.55165e-006	3.49626e-006	2.62486e-006	1.83194e-006	1.21074e-006	7.47734e-007	4.38263e-007	2.39583e-007	1.1898e-007	5.2929e-008	2.05025e-008	6.66948e-009	1.74607e-009	3.5085e-010	

128	0.063	4	task-0:0.314	|	0.306004	0.305751	0.300729	0.232499	0.290088	0.290082	0.231239	0.239798	0.239798	0.223787	0.235802	0.235802	0.225093	0.223549	0.223109	0.222195	0.221815	0.258865	0.251657	0.223588	0.22344	0.222156	0.221149	0.220746	0.22052	0.220167	0.219762	0.219215	0.218255	0.241471	0.231565	0.21662	0.217186	0.216749	0.215667	0.214743	0.213931	0.212856	0.211616	0.209961	0.208045	0.20569	0.202879	0.199605	0.195928	0.192088	0.188443	0.185406	0.182029	0.179089	0.17629	0.173184	0.170275	0.167452	0.16456	0.162073	0.159829	0.157682	0.155227	0.152464	0.148322	0.295474	0.219889	0.141444	0.141444	0.14804	0.14804	0.139299	0.141641	0.141231	0.138604	0.138617	0.138224	0.137076	0.136767	0.136099	0.135242	0.134805	0.133905	0.132684	0.131472	0.129746	0.127209	0.123369	0.117104	0.107456	0.0964162	0.0901288	0.0883522	0.0871509	0.0858213	0.0842412	0.0824882	0.0805426	0.0783921	0.0760883	0.0736446	0.0711342	0.0686298	0.0661956	0.063933	0.0618713	0.0613958	0.058061	0.0561806	0.0539911	0.0519257	0.0513924	0.0492541	0.0469711	0.0451197	0.0425761	0.0399075	0.0361309	0.029896	0.0179118	0.00795474	0.00445437	0.00263388	0.00159636	0.000944648	0.000514055	0.000264317	0.00015557	0.000171832	0.000147923	0.000117009	0.000192722	

82	0.031	4	task-0:0.284	|	0.229161	0.324976	0.324483	0.277694	0.234474	0.232539	0.221808	0.225128	0.223033	0.212421	0.194884	0.178543	0.164602	0.214867	0.168104	0.189065	0.171548	0.14299	0.160192	0.143664	0.124768	0.130365	0.125562	0.117295	0.116932	0.113307	0.106725	0.101426	0.0960357	0.0900941	0.0839755	0.0780555	0.0726918	0.0668196	0.0610035	0.0552145	0.0490287	0.0426056	0.0361072	0.0297637	0.0237015	0.0181924	0.0136627	0.00961737	0.00648074	0.00409861	0.00240376	0.00128147	0.000609349	0.000253961	0.000153595	8.84094e-005	3.51661e-005	4.55644e-005	1.72999e-005	3.6199e-005	3.6199e-005	1.62288e-005	1.6911e-005	1.59379e-005	1.32216e-005	1.33406e-005	1.20382e-005	1.06138e-005	9.49109e-006	8.48999e-006	7.16135e-006	5.71771e-006	4.55165e-006	3.49626e-006	2.62486e-006	1.83194e-006	1.21074e-006	7.47734e-007	4.38263e-007	2.39583e-007	1.1898e-007	5.2929e-008	2.05025e-008	6.66948e-009	1.74607e-009	3.5085e-010	

106	0.047	4	task-0:0.174	|	0.292981	0.303187	0.298992	0.233178	0.28367	0.283664	0.230171	0.238596	0.237892	0.223132	0.234425	0.234424	0.224468	0.221491	0.230264	0.204465	0.20572	0.205582	0.191707	0.190703	0.238182	0.217205	0.216382	0.212469	0.180704	0.16767	0.155592	0.169578	0.165932	0.152639	0.16067	0.159797	0.149851	0.150282	0.149298	0.145824	0.144403	0.142407	0.140045	0.138006	0.135353	0.13233	0.128819	0.12452	0.119228	0.112734	0.104948	0.0961204	0.0870136	0.0792486	0.0728461	0.0659395	0.060506	0.0556269	0.0507377	0.0469448	0.0434344	0.0403167	0.0373722	0.0339562	0.0298175	0.0242193	0.0169566	0.00859638	0.00223054	0.000254661	2.18095e-005	7.49119e-006	4.79153e-006	4.96646e-006	5.35386e-006	3.11036e-006	1.70302e-006	5.022e-007	3.5157e-007	3.30144e-008	1.11767e-007	1.11768e-007	3.14728e-008	1.5622e-008	8.93443e-009	8.59729e-009	8.28931e-009	3.34915e-009	1.08038e-009	6.91471e-010	2.7739e-010	2.46084e-010	2.06182e-010	1.07657e-010	6.73592e-011	7.88113e-011	6.10561e-011	4.40241e-011	3.70518e-011	2.95158e-011	2.33159e-011	1.82227e-011	1.39817e-011	1.06929e-011	7.98539e-012	5.69566e-012	3.96414e-012	2.51988e-012	1.42897e-012	7.44431e-013	

75	0.032	4	task-0:0.258	|	0.279556	0.304414	0.300737	0.23642	0.276427	0.276423	0.227319	0.240894	0.239574	0.223034	0.230512	0.230512	0.222565	0.223248	0.216613	0.233474	0.224707	0.168248	0.16099	0.160144	0.158993	0.130587	0.127332	0.115126	0.0968095	0.0869963	0.0756352	0.0673198	0.061404	0.0562692	0.0495866	0.0425284	0.0344641	0.0259703	0.0178476	0.0110525	0.00594646	0.00263823	0.000936668	0.000252858	5.12376e-005	8.56105e-006	8.33545e-007	5.20958e-008	1.80903e-009	3.03349e-011	2.28973e-013	7.14914e-016	1.20826e-018	3.57275e-022	2.96267e-026	1.90113e-023	5.80158e-028	9.36389e-029	8.64515e-029	1.94105e-029	2.70608e-029	3.45301e-031	5.64883e-032	1.11111e-005	3.33333e-005	3.33333e-005	3.33333e-005	3.33333e-005	3.33333e-005	3.33333e-005	3.33336e-005	0.00134265	0.00134265	3.39999e-005	3.33434e-005	3.342e-005	4.26427e-005	0.000225204	0.000102733	

97	0.031	4	task-0:0.202	|	0.301835	0.305611	0.301146	0.235252	0.290437	0.290431	0.229763	0.240325	0.239258	0.222967	0.234419	0.234419	0.223845	0.223104	0.222782	0.221482	0.220958	0.223482	0.222312	0.212551	0.211663	0.20513	0.254314	0.245282	0.216231	0.214689	0.198049	0.189558	0.182929	0.182337	0.177215	0.170638	0.164176	0.157548	0.151602	0.144764	0.13802	0.130789	0.123006	0.114695	0.105849	0.0974455	0.0902639	0.0820157	0.0749195	0.0688724	0.0630161	0.0583571	0.0549144	0.0520659	0.0494769	0.0468925	0.0442595	0.0418928	0.0389487	0.0351223	0.0286297	0.0181541	0.00781748	0.00970303	0.00189262	0.00272633	0.00272633	0.00103506	0.000781348	0.000478403	0.000503233	0.000491947	0.000327505	0.000194048	0.000100367	4.39578e-005	1.59998e-005	4.95335e-006	1.49986e-006	6.44708e-007	3.99923e-007	3.15251e-007	2.6125e-007	2.04885e-007	1.55835e-007	1.11114e-007	7.45667e-008	4.60894e-008	2.5871e-008	1.31002e-008	6.04007e-009	2.47604e-009	8.53014e-010	2.3614e-010	5.56619e-011	9.31813e-012	1.08468e-012	7.79098e-014	5.90828e-014	1.12125e-014	4.41609e-014	

82	0.031	4	task-0:0.284	|	0.229161	0.324976	0.324483	0.277694	0.234474	0.232539	0.221808	0.225128	0.223033	0.212421	0.194884	0.178543	0.164602	0.214867	0.168104	0.189065	0.171548	0.14299	0.160192	0.143664	0.124768	0.130365	0.125562	0.117295	0.116932	0.113307	0.106725	0.101426	0.0960357	0.0900941	0.0839755	0.0780555	0.0726918	0.0668196	0.0610035	0.0552145	0.0490287	0.0426056	0.0361072	0.0297637	0.0237015	0.0181924	0.0136627	0.00961737	0.00648074	0.00409861	0.00240376	0.00128147	0.000609349	0.000253961	0.000153595	8.84094e-005	3.51661e-005	4.55644e-005	1.72999e-005	3.6199e-005	3.6199e-005	1.62288e-005	1.6911e-005	1.59379e-005	1.32216e-005	1.33406e-005	1.20382e-005	1.06138e-005	9.49109e-006	8.48999e-006	7.16135e-006	5.71771e-006	4.55165e-006	3.49626e-006	2.62486e-006	1.83194e-006	1.21074e-006	7.47734e-007	4.38263e-007	2.39583e-007	1.1898e-007	5.2929e-008	2.05025e-008	6.66948e-009	1.74607e-009	3.5085e-010	

75	0.031	4	task-0:0.258	|	0.279556	0.304414	0.300737	0.23642	0.276427	0.276423	0.227319	0.240894	0.239574	0.223034	0.230512	0.230512	0.222565	0.223248	0.216613	0.233474	0.224707	0.168248	0.16099	0.160144	0.158993	0.130587	0.127332	0.115126	0.0968095	0.0869963	0.0756352	0.0673198	0.061404	0.0562692	0.0495866	0.0425284	0.0344641	0.0259703	0.0178476	0.0110525	0.00594646	0.00263823	0.000936668	0.000252858	5.12376e-005	8.56105e-006	8.33545e-007	5.20958e-008	1.80903e-009	3.03349e-011	2.28973e-013	7.14914e-016	1.20826e-018	3.57275e-022	2.96267e-026	1.90113e-023	5.80158e-028	9.36389e-029	8.64515e-029	1.94105e-029	2.70608e-029	3.45301e-031	5.64883e-032	1.11111e-005	3.33333e-005	3.33333e-005	3.33333e-005	3.33333e-005	3.33333e-005	3.33333e-005	3.33336e-005	0.00134265	0.00134265	3.39999e-005	3.33434e-005	3.342e-005	4.26427e-005	0.000225204	0.000102733	

82	0.032	4	task-0:0.284	|	0.229161	0.324976	0.324483	0.277694	0.234474	0.232539	0.221808	0.225128	0.223033	0.212421	0.194884	0.178543	0.164602	0.214867	0.168104	0.189065	0.171548	0.14299	0.160192	0.143664	0.124768	0.130365	0.125562	0.117295	0.116932	0.113307	0.106725	0.101426	0.0960357	0.0900941	0.0839755	0.0780555	0.0726918	0.0668196	0.0610035	0.0552145	0.0490287	0.0426056	0.0361072	0.0297637	0.0237015	0.0181924	0.0136627	0.00961737	0.00648074	0.00409861	0.00240376	0.00128147	0.000609349	0.000253961	0.000153595	8.84094e-005	3.51661e-005	4.55644e-005	1.72999e-005	3.6199e-005	3.6199e-005	1.62288e-005	1.6911e-005	1.59379e-005	1.32216e-005	1.33406e-005	1.20382e-005	1.06138e-005	9.49109e-006	8.48999e-006	7.16135e-006	5.71771e-006	4.55165e-006	3.49626e-006	2.62486e-006	1.83194e-006	1.21074e-006	7.47734e-007	4.38263e-007	2.39583e-007	1.1898e-007	5.2929e-008	2.05025e-008	6.66948e-009	1.74607e-009	3.5085e-010	

