82	0.047	1	0	task-3:0.456	task-0:0.204	task-1:0.12	task-2:0.482	|	0.0561588	0.0548184	0.0531986	0.05318	0.0531489	0.0531167	0.0531062	0.0530892	0.0530741	0.0530421	0.0529829	0.0528961	0.0532419	0.0534751	0.0528408	0.0520231	0.0508495	0.047803	0.0427509	0.0379318	0.0344801	0.0335259	0.0303207	0.0250689	0.0195114	0.0247746	0.0179483	0.0168521	0.0162079	0.0156346	0.0148444	0.01384	0.0122633	0.0104938	0.00909544	

104	0.063	1	0	task-3:0.454	task-0:0.174	task-1:0.102	task-2:0.468	|	0.0559956	0.0558957	0.0557001	0.055535	0.0554024	0.0551567	0.0548945	0.0544437	0.0542899	0.0552646	0.0538103	0.0537581	0.0536513	0.0535042	0.0534407	0.0533873	0.0533619	0.0533294	0.0532749	0.0532252	0.0532006	0.0531832	0.0531513	0.0531146	0.0530486	0.0530211	0.0531837	0.0529666	0.0529597	0.052946	0.0520505	0.0507247	0.0472216	0.0412695	0.035151	0.0303539	0.0288859	0.0268968	0.0240512	0.0209414	0.0188569	0.0172286	0.0159441	0.014612	0.012793	0.0120699	0.0112747	0.0101551	0.0094517	0.00859451	0.00752219	0.00600031	

107	0.063	1	0	task-3:0.458	task-0:0.174	task-1:0.098	task-2:0.474	|	0.058601	0.0584043	0.0578433	0.0566868	0.0548879	0.0541264	0.0565177	0.0537005	0.0536692	0.0536177	0.0535762	0.0534888	0.0533223	0.0530642	0.0534092	0.0568422	0.0528548	0.0528526	0.0528492	0.052844	0.052838	0.0528325	0.0528344	0.0528297	0.0528291	0.0528278	0.0528269	0.0528259	0.0528252	0.0519365	0.0506729	0.0474377	0.0422217	0.0375284	0.0331816	0.0298908	0.0240011	0.0177642	0.0200957	0.0230423	0.0146935	0.0141991	0.0136713	0.0126503	0.0111973	0.0104481	0.0103869	0.0101664	0.00960764	0.00860949	0.00742557	

173	0.109	1	0	task-3:0.12	task-0:0.406	task-1:0.43	task-2:0.056	|	0.056844	0.0566108	0.0562565	0.0559663	0.0555604	0.0551036	0.0547503	0.0544824	0.0543446	0.0543183	0.0542646	0.0542073	0.0541344	0.0540497	0.0540001	0.0539021	0.0537894	0.0535941	0.053739	0.0536401	0.0534162	0.0530843	0.0525876	0.0512325	0.0485516	0.0446382	0.0401142	0.0510151	0.0383182	0.037774	0.0370644	0.0361469	0.0352044	0.0333427	0.0300607	0.02538	0.0611645	0.028373	0.0233691	0.0228546	0.022768	0.0226023	0.0222556	0.0215921	0.020463	0.0195119	0.0460458	0.0189033	0.0188202	0.0186908	0.0185445	0.0183988	0.0181569	0.0179658	0.018158	0.0178524	0.0178015	0.0177069	0.0175536	0.0172974	0.0170771	0.0171963	0.0169156	0.016876	0.0168229	0.0167208	0.0166382	0.0164977	0.0162492	0.0162991	0.016273	0.0159248	0.015871	0.0157856	0.015611	0.0152936	0.014832	0.0177289	0.0207661	0.0146537	0.0143564	0.0142056	0.0140404	0.0137437	0.0133399	0.0142168	0.0132423	0.0132367	0.0132106	0.0131527	0.0130405	0.012879	0.0126878	0.0133469	0.0125957	0.0125519	0.0124793	0.0124625	0.0124191	0.0123553	0.0123301	0.0123056	0.0122258	0.0121807	0.0120875	0.011908	0.0118575	

173	0.094	1	0	task-3:0.12	task-0:0.406	task-1:0.43	task-2:0.056	|	0.056844	0.0566108	0.0562565	0.0559663	0.0555604	0.0551036	0.0547503	0.0544824	0.0543446	0.0543183	0.0542646	0.0542073	0.0541344	0.0540497	0.0540001	0.0539021	0.0537894	0.0535941	0.053739	0.0536401	0.0534162	0.0530843	0.0525876	0.0512325	0.0485516	0.0446382	0.0401142	0.0510151	0.0383182	0.037774	0.0370644	0.0361469	0.0352044	0.0333427	0.0300607	0.02538	0.0611645	0.028373	0.0233691	0.0228546	0.022768	0.0226023	0.0222556	0.0215921	0.020463	0.0195119	0.0460458	0.0189033	0.0188202	0.0186908	0.0185445	0.0183988	0.0181569	0.0179658	0.018158	0.0178524	0.0178015	0.0177069	0.0175536	0.0172974	0.0170771	0.0171963	0.0169156	0.016876	0.0168229	0.0167208	0.0166382	0.0164977	0.0162492	0.0162991	0.016273	0.0159248	0.015871	0.0157856	0.015611	0.0152936	0.014832	0.0177289	0.0207661	0.0146537	0.0143564	0.0142056	0.0140404	0.0137437	0.0133399	0.0142168	0.0132423	0.0132367	0.0132106	0.0131527	0.0130405	0.012879	0.0126878	0.0133469	0.0125957	0.0125519	0.0124793	0.0124625	0.0124191	0.0123553	0.0123301	0.0123056	0.0122258	0.0121807	0.0120875	0.011908	0.0118575	

107	0.078	1	0	task-3:0.458	task-0:0.174	task-1:0.098	task-2:0.474	|	0.058601	0.0584043	0.0578433	0.0566868	0.0548879	0.0541264	0.0565177	0.0537005	0.0536692	0.0536177	0.0535762	0.0534888	0.0533223	0.0530642	0.0534092	0.0568422	0.0528548	0.0528526	0.0528492	0.052844	0.052838	0.0528325	0.0528344	0.0528297	0.0528291	0.0528278	0.0528269	0.0528259	0.0528252	0.0519365	0.0506729	0.0474377	0.0422217	0.0375284	0.0331816	0.0298908	0.0240011	0.0177642	0.0200957	0.0230423	0.0146935	0.0141991	0.0136713	0.0126503	0.0111973	0.0104481	0.0103869	0.0101664	0.00960764	0.00860949	0.00742557	
