3	0	0	0	task-0:0.034	|	0.0949987	0.0130468	0.0040054	0.00127496	

3	0	0	0	task-0:0.034	|	0.296656	0.018092	0.00607815	0.00186602	

3	0	0	0	task-0:0.034	|	0.410343	0.0125738	0.00488955	0.00142325	

3	0	0	0	task-0:0.034	|	0.313014	0.0109855	0.00471898	0.00132543	

3	0	0	0	task-0:0.034	|	0.116646	0.0132001	0.004393	0.00136469	

3	0	0	0	task-0:0.034	|	0.200834	0.0118172	0.00470913	0.00136193	

3	0	0	0	task-0:0.034	|	0.511265	0.02095	0.005419	0.00183187	

3	0	0	0	task-0:0.034	|	0.116874	0.0114032	0.00390812	0.00119059	

3	0	0	0	task-0:0.034	|	0.117257	0.011877	0.00401114	0.00122558	

3	0	0	0	task-0:0.034	|	0.572113	0.0278136	0.00407989	0.00169233	

3	0.001	0	0	task-0:0.034	|	0.58762	0.0316984	0.00376066	0.0016727	

3	0	0	0	task-0:0.034	|	0.534867	0.0232653	0.00511201	0.00183751	

3	0	0	0	task-0:0.034	|	0.162602	0.0139636	0.00493438	0.00149674	

3	0	0	0	task-0:0.034	|	0.082725	0.014152	0.00410204	0.00135129	

3	0	0	0	task-0:0.034	|	0.247717	0.00860837	0.00364057	0.00101085	

3	0	0	0	task-0:0.034	|	0.482445	0.0164461	0.00512758	0.00162048	

3	0	0	0	task-0:0.034	|	0.332639	0.00920241	0.00405483	0.00112039	

3	0	0	0	task-0:0.034	|	0.143965	0.0148982	0.00497645	0.001545	

3	0	0	0	task-0:0.034	|	0.0728559	0.0186731	0.00456839	0.00162175	

3	0	0	0	task-0:0.034	|	0.192458	0.0105772	0.00430606	0.00123315	

3	0	0	0	task-0:0.034	|	0.529966	0.021702	0.00475569	0.00170532	

3	0.001	0	0	task-0:0.034	|	0.188163	0.0113224	0.00448633	0.00129922	

3	0	0	0	task-0:0.034	|	0.235721	0.0135912	0.00522478	0.00153233	

3	0	0	0	task-0:0.034	|	0.0936288	0.0156439	0.00452195	0.0014917	

3	0	0	0	task-0:0.034	|	0.118953	0.011407	0.0039439	0.00119589	

3	0	0	0	task-0:0.034	|	0.230356	0.0121062	0.00489019	0.00140754	

3	0.001	0	0	task-0:0.034	|	0.079173	0.014006	0.00403854	0.00133299	

3	0	0	0	task-0:0.034	|	0.343753	0.0116198	0.00480325	0.00136642	

3	0	0	0	task-0:0.034	|	0.296656	0.018092	0.00607815	0.00186602	

3	0	0	0	task-0:0.034	|	0.410343	0.0125738	0.00488955	0.00142325	

3	0	0	0	task-0:0.034	|	0.572113	0.0278136	0.00407989	0.00169233	

3	0	0	0	task-0:0.034	|	0.58762	0.0316984	0.00376066	0.0016727	

3	0	0	0	task-0:0.034	|	0.534867	0.0232653	0.00511201	0.00183751	

3	0.001	0	0	task-0:0.034	|	0.572113	0.0278136	0.00407989	0.00169233	

3	0.001	0	0	task-0:0.034	|	0.58762	0.0316984	0.00376066	0.0016727	

3	0	0	0	task-0:0.034	|	0.534867	0.0232653	0.00511201	0.00183751	

3	0	0	0	task-0:0.034	|	0.493697	0.0192274	0.00551741	0.00179705	

3	0	0	0	task-0:0.034	|	0.044057	0.0158543	0.00364948	0.00134364	

3	0.001	0	0	task-0:0.034	|	0.517288	0.0222307	0.00546798	0.00188096	

3	0	0	0	task-0:0.034	|	0.500557	0.0172776	0.00471334	0.00156055	

3	0	0	0	task-0:0.034	|	0.365981	0.0102186	0.00435098	0.00122236	

3	0	0	0	task-0:0.034	|	0.227424	0.0116144	0.0047462	0.00135943	

3	0	0	0	task-0:0.034	|	0.0745394	0.0165699	0.00434581	0.00149689	

3	0	0	0	task-0:0.034	|	0.572113	0.0278136	0.00407989	0.00169233	

3	0	0	0	task-0:0.034	|	0.247717	0.00860837	0.00364057	0.00101085	

3	0	0	0	task-0:0.034	|	0.143965	0.0148982	0.00497645	0.001545	

3	0	0	0	task-0:0.034	|	0.046607	0.0167342	0.00381083	0.00140899	

3	0	0	0	task-0:0.034	|	0.269142	0.00898708	0.00395627	0.00109007	

3	0	0	0	task-0:0.034	|	0.27767	0.012405	0.00505699	0.00144742	

3	0	0	0	task-0:0.034	|	0.493697	0.0192274	0.00551741	0.00179705	

3	0	0	0	task-0:0.034	|	0.044057	0.0158543	0.00364948	0.00134364	

3	0.001	0	0	task-0:0.034	|	0.517288	0.0222307	0.00546798	0.00188096	

3	0.001	0	0	task-0:0.034	|	0.500557	0.0172776	0.00471334	0.00156055	

3	0.001	0	0	task-0:0.034	|	0.365981	0.0102186	0.00435098	0.00122236	

3	0	0	0	task-0:0.034	|	0.0437928	0.0157119	0.00362689	0.00133349	

3	0	0	0	task-0:0.034	|	0.428024	0.0175897	0.00576082	0.00178547	

3	0	0	0	task-0:0.034	|	0.509559	0.021163	0.00533398	0.00181895	

3	0	0	0	task-0:0.034	|	0.265308	0.00897039	0.00397242	0.00109729	

3	0	0	0	task-0:0.034	|	0.409801	0.0113699	0.00420655	0.00123924	

3	0	0	0	task-0:0.034	|	0.493697	0.0192274	0.00551741	0.00179705	

