166	0.1	1	0	task-3:0.07	task-0:0.094	task-1:0.096	task-2:0.11	|	0.0618651	0.0581626	0.05208	0.0505647	0.0490841	0.0464007	0.0421891	0.0371367	0.031946	0.0321778	0.030625	0.0302559	0.029598	0.0285291	0.0282576	0.0278805	0.0271804	0.0259784	0.0276846	0.0252532	0.0254398	0.0254502	0.0254604	0.0253623	0.0251734	0.0248487	0.0248971	0.023825	0.0243595	0.0244134	0.0244225	0.0244113	0.0243885	0.024343	0.0242546	0.024454	0.0241171	0.0242265	0.0242283	0.0242285	0.0242179	0.0242047	0.024173	0.0241549	0.0239897	0.0237125	0.0232092	0.022407	0.0214675	0.0210579	0.021348	0.021169	0.0210089	0.0211282	0.021364	0.021925	0.0210097	0.0212644	0.0215456	0.0218679	0.0213888	0.0206873	0.020692	0.0206821	0.0205764	0.0195252	0.0197535	0.0193042	0.0191678	0.0188531	0.0181487	0.0168139	0.019159	0.0197653	0.0163335	0.0155648	0.0143592	0.0138875	0.0135521	0.0134806	0.0133627	0.0132708	0.0131498	0.0128132	0.0122127	0.0112355	0.0121939	0.0112716	0.0111129	0.0110401	0.0108947	0.0105384	0.00996715	0.00981126	0.00926152	0.00921759	0.00916137	0.00907371	0.00885389	0.00843518	0.00772009	0.00842828	0.00734216	0.0072588	0.00720643	0.00710761	0.00694237	0.00689171	0.00677723	0.006528	0.0060624	0.00522863	0.00394329	0.0111209	0.0243537	0.00297117	0.00264454	0.00260784	0.00256711	0.0025411	0.00252652	0.00245752	
178	0.081	1	0	task-3:0.074	task-0:0.094	task-1:0.096	task-2:0.124	|	0.0587438	0.0582135	0.0566834	0.0533959	0.0474852	0.03984	0.0354706	0.0324292	0.0317405	0.0309275	0.0296225	0.0291332	0.0283031	0.0277107	0.0266858	0.0264735	0.0252962	0.0252712	0.0254276	0.0254261	0.0253723	0.0252673	0.024915	0.025103	0.0250185	0.0249379	0.0248262	0.0248502	0.0248532	0.0247414	0.0246441	0.0245255	0.0241552	0.0241347	0.0235985	0.0227824	0.0220416	0.0214692	0.0211059	0.0209564	0.0208399	0.0211131	0.02161	0.0218558	0.0257446	0.0214612	0.0214366	0.0213928	0.0209637	0.0200496	0.0183184	0.0160196	0.017148	0.0155356	0.0147503	0.0144913	0.0141895	0.0138183	0.0132683	0.0130956	0.0130864	0.0130314	0.0129038	0.0126417	0.0121246	0.0111714	0.00977308	0.0142282	0.0100052	0.00986963	0.0095467	0.00945768	0.0093168	0.0090488	0.00862854	0.00835923	0.00793494	0.00790867	0.00786792	0.00779194	0.00772298	0.00751715	0.00722938	0.00714111	0.00698622	0.00672632	0.00666593	0.00645058	0.00641157	0.00637384	0.00630802	0.00622323	0.00599025	0.00591133	0.00580207	0.00555007	0.00554969	0.00552072	0.00548216	0.00530716	0.00524953	0.00521363	0.00516454	0.00506278	0.00486775	0.00449402	0.0038673	0.00524312	0.0155857	0.00323309	0.00315325	0.00311884	0.00305822	0.00301292	0.00294871	0.00283418	0.00263476	0.00250412	0.00265307	0.00238795	

496	0.291	3	0	task-3:0.076	task-0:0.1	task-1:0.082	task-2:0.106	|	0.0620856	0.059166	0.0544052	0.0527788	0.0500706	0.0453169	0.0385892	0.03635	0.0350752	0.0340232	0.0332664	0.0323559	0.0307289	0.0281633	0.0287137	0.0275793	0.0254163	0.0257965	0.0256294	0.0254269	0.0253905	0.0253297	0.0252284	0.0248563	0.0253894	0.0249693	0.0249413	0.0248868	0.0247816	0.0246048	0.0247874	0.0242492	0.024462	0.024464	0.0244578	0.0244078	0.0243974	0.0243785	0.0242457	0.024344	0.0243261	0.024319	0.0243065	0.024283	0.0241942	0.0243935	0.024075	0.0239349	0.0236732	0.0235229	0.023261	0.0227921	0.0250518	0.0223902	0.0222157	0.0227271	0.0226118	0.0224734	0.0223765	0.0225076	0.0227565	0.0222733	0.0226367	0.0226796	0.0227557	0.0226715	0.0226765	0.0231081	0.0233927	0.0227764	0.0226626	0.0225909	0.0224798	0.0223181	0.0222226	0.0255098	0.0220558	0.0216046	0.0218026	0.0217305	0.0216406	0.021531	0.0215036	0.0214519	0.0211781	0.021404	0.0212214	0.0211626	0.0210847	0.0210653	0.0209519	0.0207732	0.020511	0.0206018	0.0206658	0.0201158	0.0200925	0.0200581	0.0199969	0.0198683	0.019612	0.0191354	0.0181772	0.0218476	0.0492092	0.0181288	0.0170876	0.0168847	0.0168531	0.01681	0.0166928	0.0164834	0.0166831	0.0164655	0.0164191	0.0163483	0.016323	0.0162659	0.0161508	0.0159293	0.0155355	0.0150614	0.0348782	0.0149567	0.0149387	0.0149155	0.0148963	0.0148647	0.014772	0.0146778	0.0144978	0.014186	0.0142227	0.0166361	0.0138794	0.0138271	0.0137795	0.0137703	0.0137448	0.0136943	0.013569	0.0135958	0.0134848	0.0134755	0.013467	0.0134045	0.0133777	0.0133212	0.0132071	0.0129848	0.0127963	0.0169486	0.0127645	0.01256	0.0125478	0.0125419	0.0125244	0.0124549	0.0124062	0.0122748	0.0123147	0.0122045	0.0121669	0.0121042	0.0120474	0.0119342	0.0119416	0.0119259	0.0118092	0.0117973	0.0117637	0.011716	0.0116138	0.0114077	0.0110152	0.0109166	0.0415617	0.0104047	0.0103593	0.0103329	0.0103297	0.0103333	0.010289	0.0102371	0.0102478	0.0101947	0.0101673	0.010166	0.0101738	0.0101224	0.0100951	0.0100913	0.0100869	0.0100207	0.0100172	0.0100067	0.00993975	0.00994239	0.00989453	0.00986617	0.00980733	0.00968969	0.00946215	0.00918467	0.0240717	0.00906868	0.00905131	0.00902852	0.00903184	0.00902041	0.00897092	0.00888105	0.00908753	0.00887168	0.00886269	0.00883708	0.00878147	0.00868069	0.00901853	0.00866562	0.00861469	0.00860073	0.00857369	0.00854733	0.00849019	0.00837697	0.0085704	0.00872399	0.0082449	0.00820911	0.00820245	0.00818767	0.00815543	0.00809262	0.00797726	0.00832018	0.00912373	0.00786986	0.00780437	0.0078057	0.00780599	0.00780917	0.00777125	0.00773244	0.00772442	0.00768378	0.00761233	0.00777579	0.00757321	0.00758929	0.00759611	0.00758225	0.00755146	0.00753363	0.00750066	0.00756223	0.0074822	0.00748464	0.00748299	0.00745687	0.00740656	0.00748646	0.00736546	0.00737743	0.00738709	0.00737403	0.00734587	0.0073331	0.00730679	0.00725424	0.00715157	0.0073165	0.00880893	0.00700647	0.0069826	0.00695969	0.00696364	0.00697899	0.00697152	0.00695074	0.00691483	0.00694015	0.00692888	0.00690843	0.00688361	0.00688761	0.00686929	0.00683022	0.00673009	0.00657811	0.00623526	0.00562794	0.00459771	0.00322525	0.00248885	

178	0.078	1	0	task-3:0.074	task-0:0.094	task-1:0.096	task-2:0.124	|	0.0587438	0.0582135	0.0566834	0.0533959	0.0474852	0.03984	0.0354706	0.0324292	0.0317405	0.0309275	0.0296225	0.0291332	0.0283031	0.0277107	0.0266858	0.0264735	0.0252962	0.0252712	0.0254276	0.0254261	0.0253723	0.0252673	0.024915	0.025103	0.0250185	0.0249379	0.0248262	0.0248502	0.0248532	0.0247414	0.0246441	0.0245255	0.0241552	0.0241347	0.0235985	0.0227824	0.0220416	0.0214692	0.0211059	0.0209564	0.0208399	0.0211131	0.02161	0.0218558	0.0257446	0.0214612	0.0214366	0.0213928	0.0209637	0.0200496	0.0183184	0.0160196	0.017148	0.0155356	0.0147503	0.0144913	0.0141895	0.0138183	0.0132683	0.0130956	0.0130864	0.0130314	0.0129038	0.0126417	0.0121246	0.0111714	0.00977308	0.0142282	0.0100052	0.00986963	0.0095467	0.00945768	0.0093168	0.0090488	0.00862854	0.00835923	0.00793494	0.00790867	0.00786792	0.00779194	0.00772298	0.00751715	0.00722938	0.00714111	0.00698622	0.00672632	0.00666593	0.00645058	0.00641157	0.00637384	0.00630802	0.00622323	0.00599025	0.00591133	0.00580207	0.00555007	0.00554969	0.00552072	0.00548216	0.00530716	0.00524953	0.00521363	0.00516454	0.00506278	0.00486775	0.00449402	0.0038673	0.00524312	0.0155857	0.00323309	0.00315325	0.00311884	0.00305822	0.00301292	0.00294871	0.00283418	0.00263476	0.00250412	0.00265307	0.00238795	

178	0.079	1	0	task-3:0.074	task-0:0.094	task-1:0.096	task-2:0.124	|	0.0587438	0.0582135	0.0566834	0.0533959	0.0474852	0.03984	0.0354706	0.0324292	0.0317405	0.0309275	0.0296225	0.0291332	0.0283031	0.0277107	0.0266858	0.0264735	0.0252962	0.0252712	0.0254276	0.0254261	0.0253723	0.0252673	0.024915	0.025103	0.0250185	0.0249379	0.0248262	0.0248502	0.0248532	0.0247414	0.0246441	0.0245255	0.0241552	0.0241347	0.0235985	0.0227824	0.0220416	0.0214692	0.0211059	0.0209564	0.0208399	0.0211131	0.02161	0.0218558	0.0257446	0.0214612	0.0214366	0.0213928	0.0209637	0.0200496	0.0183184	0.0160196	0.017148	0.0155356	0.0147503	0.0144913	0.0141895	0.0138183	0.0132683	0.0130956	0.0130864	0.0130314	0.0129038	0.0126417	0.0121246	0.0111714	0.00977308	0.0142282	0.0100052	0.00986963	0.0095467	0.00945768	0.0093168	0.0090488	0.00862854	0.00835923	0.00793494	0.00790867	0.00786792	0.00779194	0.00772298	0.00751715	0.00722938	0.00714111	0.00698622	0.00672632	0.00666593	0.00645058	0.00641157	0.00637384	0.00630802	0.00622323	0.00599025	0.00591133	0.00580207	0.00555007	0.00554969	0.00552072	0.00548216	0.00530716	0.00524953	0.00521363	0.00516454	0.00506278	0.00486775	0.00449402	0.0038673	0.00524312	0.0155857	0.00323309	0.00315325	0.00311884	0.00305822	0.00301292	0.00294871	0.00283418	0.00263476	0.00250412	0.00265307	0.00238795	

178	0.074	1	0	task-3:0.074	task-0:0.094	task-1:0.096	task-2:0.124	|	0.0587438	0.0582135	0.0566834	0.0533959	0.0474852	0.03984	0.0354706	0.0324292	0.0317405	0.0309275	0.0296225	0.0291332	0.0283031	0.0277107	0.0266858	0.0264735	0.0252962	0.0252712	0.0254276	0.0254261	0.0253723	0.0252673	0.024915	0.025103	0.0250185	0.0249379	0.0248262	0.0248502	0.0248532	0.0247414	0.0246441	0.0245255	0.0241552	0.0241347	0.0235985	0.0227824	0.0220416	0.0214692	0.0211059	0.0209564	0.0208399	0.0211131	0.02161	0.0218558	0.0257446	0.0214612	0.0214366	0.0213928	0.0209637	0.0200496	0.0183184	0.0160196	0.017148	0.0155356	0.0147503	0.0144913	0.0141895	0.0138183	0.0132683	0.0130956	0.0130864	0.0130314	0.0129038	0.0126417	0.0121246	0.0111714	0.00977308	0.0142282	0.0100052	0.00986963	0.0095467	0.00945768	0.0093168	0.0090488	0.00862854	0.00835923	0.00793494	0.00790867	0.00786792	0.00779194	0.00772298	0.00751715	0.00722938	0.00714111	0.00698622	0.00672632	0.00666593	0.00645058	0.00641157	0.00637384	0.00630802	0.00622323	0.00599025	0.00591133	0.00580207	0.00555007	0.00554969	0.00552072	0.00548216	0.00530716	0.00524953	0.00521363	0.00516454	0.00506278	0.00486775	0.00449402	0.0038673	0.00524312	0.0155857	0.00323309	0.00315325	0.00311884	0.00305822	0.00301292	0.00294871	0.00283418	0.00263476	0.00250412	0.00265307	0.00238795	

178	0.073	1	0	task-3:0.074	task-0:0.094	task-1:0.096	task-2:0.124	|	0.0587438	0.0582135	0.0566834	0.0533959	0.0474852	0.03984	0.0354706	0.0324292	0.0317405	0.0309275	0.0296225	0.0291332	0.0283031	0.0277107	0.0266858	0.0264735	0.0252962	0.0252712	0.0254276	0.0254261	0.0253723	0.0252673	0.024915	0.025103	0.0250185	0.0249379	0.0248262	0.0248502	0.0248532	0.0247414	0.0246441	0.0245255	0.0241552	0.0241347	0.0235985	0.0227824	0.0220416	0.0214692	0.0211059	0.0209564	0.0208399	0.0211131	0.02161	0.0218558	0.0257446	0.0214612	0.0214366	0.0213928	0.0209637	0.0200496	0.0183184	0.0160196	0.017148	0.0155356	0.0147503	0.0144913	0.0141895	0.0138183	0.0132683	0.0130956	0.0130864	0.0130314	0.0129038	0.0126417	0.0121246	0.0111714	0.00977308	0.0142282	0.0100052	0.00986963	0.0095467	0.00945768	0.0093168	0.0090488	0.00862854	0.00835923	0.00793494	0.00790867	0.00786792	0.00779194	0.00772298	0.00751715	0.00722938	0.00714111	0.00698622	0.00672632	0.00666593	0.00645058	0.00641157	0.00637384	0.00630802	0.00622323	0.00599025	0.00591133	0.00580207	0.00555007	0.00554969	0.00552072	0.00548216	0.00530716	0.00524953	0.00521363	0.00516454	0.00506278	0.00486775	0.00449402	0.0038673	0.00524312	0.0155857	0.00323309	0.00315325	0.00311884	0.00305822	0.00301292	0.00294871	0.00283418	0.00263476	0.00250412	0.00265307	0.00238795	

207	0.083	1	0	task-3:0.068	task-0:0.104	task-1:0.096	task-2:0.122	|	0.0513176	0.0507089	0.0494157	0.0475647	0.0441345	0.0392392	0.0353997	0.0316047	0.030513	0.0292807	0.0289374	0.0285508	0.0275824	0.0273992	0.0271465	0.0264067	0.026498	0.0262781	0.0258974	0.0259162	0.0259667	0.0257371	0.0255332	0.0255311	0.0255478	0.0255237	0.0252954	0.025215	0.0250707	0.0245782	0.0253468	0.0247589	0.0247403	0.0247063	0.0246417	0.0244166	0.0247555	0.0244909	0.024479	0.024456	0.0244114	0.0243246	0.0244354	0.0241557	0.0242625	0.0242628	0.0242625	0.0242484	0.0242429	0.0242323	0.0242078	0.0242399	0.024098	0.0241798	0.0241804	0.0241805	0.0241717	0.0241565	0.0241119	0.0240115	0.0238131	0.0234639	0.0229343	0.0223062	0.0215356	0.0211646	0.0207714	0.0208495	0.0209153	0.0209197	0.0209547	0.020752	0.021742	0.0214298	0.0212338	0.0213589	0.0216109	0.0217871	0.0217988	0.038259	0.0228323	0.0206421	0.0186331	0.018175	0.0180753	0.017869	0.0174551	0.0166573	0.0152288	0.0161897	0.0163152	0.0136604	0.0134215	0.0131348	0.0130177	0.0128538	0.0125835	0.0120993	0.0111229	0.0104373	0.011437	0.00993578	0.00949374	0.00948227	0.00941745	0.00938645	0.00925918	0.00896077	0.00855741	0.00862752	0.00850507	0.0084368	0.00831051	0.00810627	0.00801549	0.00791101	0.00761637	0.0075515	0.00744507	0.00727149	0.00690512	0.00676579	0.00649595	0.00647997	0.00643317	0.006353	0.00620979	0.00589257	0.00590785	0.00583306	0.00572428	0.0056172	0.00558593	0.00558976	0.00549289	0.00535635	0.00533376	0.00533907	0.00534481	0.00530655	0.00522857	0.00507945	0.00481701	0.00477639	0.00470989	0.0045066	0.00447691	0.00441687	0.0043028	0.00403281	0.00394403	0.0040722	0.00369301	0.00366585	0.00361316	0.00351565	0.00331926	0.00302179	0.00259038	0.0098856	0.00252717	0.00253045	0.00245848	

