3	0	0	0	task-0:0.034	|	0.174627	0.00684878	0.00315648	0.000848632	

3	0.001	0	0	task-0:0.034	|	0.399302	0.010503	0.00452482	0.00125469	

3	0.001	0	0	task-0:0.034	|	0.314276	0.00652977	0.00336994	0.000871794	

3	0	0	0	task-0:0.034	|	0.154854	0.00787481	0.0034172	0.000943375	

3	0	0	0	task-0:0.034	|	0.399302	0.010503	0.00452482	0.00125469	

3	0	0	0	task-0:0.034	|	0.314276	0.00652977	0.00336994	0.000871794	

3	0	0	0	task-0:0.034	|	0.192009	0.00639835	0.00307467	0.00081303	

3	0	0	0	task-0:0.034	|	0.0469347	0.0126082	0.00322004	0.00111606	

3	0	0	0	task-0:0.034	|	0.144353	0.00928942	0.00378543	0.00107443	

3	0.001	0	0	task-0:0.034	|	0.53758	0.0135816	0.00410467	0.00130009	

3	0	0	0	task-0:0.034	|	0.204385	0.00677946	0.00330207	0.000872522	

3	0	0	0	task-0:0.034	|	0.141883	0.00945045	0.00382937	0.00109077	

3	0	0	0	task-0:0.034	|	0.399302	0.010503	0.00452482	0.00125469	

3	0	0	0	task-0:0.034	|	0.314276	0.00652977	0.00336994	0.000871794	

3	0	0	0	task-0:0.034	|	0.136946	0.0133874	0.0045595	0.00139085	

3	0	0	0	task-0:0.034	|	0.399302	0.010503	0.00452482	0.00125469	

3	0	0	0	task-0:0.034	|	0.314276	0.00652977	0.00336994	0.000871794	

3	0.053	0	0	task-0:0.034	|	0.192009	0.00639835	0.00307467	0.00081303	

3	0.001	0	0	task-0:0.034	|	0.399302	0.010503	0.00452482	0.00125469	

3	0	0	0	task-0:0.034	|	0.314276	0.00652977	0.00336994	0.000871794	

3	0	0	0	task-0:0.034	|	0.224921	0.00723481	0.00346062	0.000920656	

3	0	0	0	task-0:0.034	|	0.296565	0.00590306	0.00312665	0.000799864	

3	0	0	0	task-0:0.034	|	0.395587	0.00707518	0.00352524	0.000924976	

3	0	0	0	task-0:0.034	|	0.105685	0.0120631	0.00403664	0.00124032	

3	0	0	0	task-0:0.034	|	0.399302	0.010503	0.00452482	0.00125469	

3	0	0	0	task-0:0.034	|	0.314276	0.00652977	0.00336994	0.000871794	

3	0	0	0	task-0:0.034	|	0.245998	0.00870513	0.00401084	0.00108541	

3	0	0	0	task-0:0.034	|	0.460888	0.00901333	0.00390218	0.00107894	

3	0	0	0	task-0:0.034	|	0.548816	0.0149592	0.00444927	0.00141841	

3	0	0	0	task-0:0.034	|	0.399302	0.010503	0.00452482	0.00125469	

3	0.001	0	0	task-0:0.034	|	0.314276	0.00652977	0.00336994	0.000871794	

3	0.001	0	0	task-0:0.034	|	0.192009	0.00639835	0.00307467	0.00081303	

3	0.001	0	0	task-0:0.034	|	0.0469347	0.0126082	0.00322004	0.00111606	

3	0	0	0	task-0:0.034	|	0.154854	0.00787481	0.0034172	0.000943375	

3	0	0	0	task-0:0.034	|	0.399302	0.010503	0.00452482	0.00125469	

3	0	0	0	task-0:0.034	|	0.245998	0.00870513	0.00401084	0.00108541	

3	0	0	0	task-0:0.034	|	0.460888	0.00901333	0.00390218	0.00107894	

3	0	0	0	task-0:0.034	|	0.548816	0.0149592	0.00444927	0.00141841	

3	0	0	0	task-0:0.034	|	0.232402	0.00723951	0.00353345	0.000935037	

3	0	0	0	task-0:0.034	|	0.0429084	0.0135785	0.00326363	0.00116462	

3	0	0	0	task-0:0.034	|	0.457051	0.00888004	0.00392591	0.00107816	

3	0	0	0	task-0:0.034	|	0.289953	0.0106056	0.00457353	0.00127181	

3	0	0	0	task-0:0.034	|	0.077928	0.0111363	0.00351636	0.00110763	

3	0	0	0	task-0:0.034	|	0.105517	0.0123719	0.00411494	0.00127056	

3	0	0	0	task-0:0.034	|	0.228966	0.00938246	0.00417548	0.00114672	

3	0	0	0	task-0:0.034	|	0.151124	0.00906541	0.00378118	0.00106391	

3	0	0	0	task-0:0.034	|	0.560974	0.0161033	0.00407749	0.00138112	

3	0	0	0	task-0:0.034	|	0.345195	0.00595255	0.00300464	0.000778573	

3	0	0	0	task-0:0.034	|	0.286385	0.00555815	0.00286739	0.000736143	

3	0	0	0	task-0:0.034	|	0.182599	0.00796878	0.00362824	0.0009864	

3	0	0	0	task-0:0.034	|	0.399302	0.010503	0.00452482	0.00125469	

3	0	0	0	task-0:0.034	|	0.314276	0.00652977	0.00336994	0.000871794	

3	0	0	0	task-0:0.034	|	0.192009	0.00639835	0.00307467	0.00081303	

3	0	0	0	task-0:0.034	|	0.399302	0.010503	0.00452482	0.00125469	

3	0	0	0	task-0:0.034	|	0.314276	0.00652977	0.00336994	0.000871794	

3	0	0	0	task-0:0.034	|	0.192009	0.00639835	0.00307467	0.00081303	

3	0	0	0	task-0:0.034	|	0.0469347	0.0126082	0.00322004	0.00111606	

3	0	0	0	task-0:0.034	|	0.144353	0.00928942	0.00378543	0.00107443	

3	0	0	0	task-0:0.034	|	0.0429084	0.0135785	0.00326363	0.00116462	

3	0.001	0	0	task-0:0.034	|	0.168695	0.0108527	0.00429827	0.00123634	

