51	0.529	16	0	task-3:0.226	task-0:0.034	task-1:0.05	task-2:0.194	|	0.0135314	1.71667e-009	3.90069e-014	0	1.03256e-013	1.10568e-014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

51	0.475	16	0	task-3:0.226	task-0:0.034	task-1:0.05	task-2:0.194	|	0.177144	6.05602e-008	1.28016e-014	0	5.73775e-014	0	0	0	0	7.10681e-015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

51	0.497	16	0	task-3:0.226	task-0:0.034	task-1:0.05	task-2:0.194	|	0.0873243	6.51615e-009	0	1.13227e-012	1.69541e-012	5.14434e-015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

51	0.563	16	0	task-3:0.226	task-0:0.034	task-1:0.05	task-2:0.194	|	0.142144	7.76763e-008	9.51301e-015	0	1.78729e-012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

51	0.492	16	0	task-3:0.226	task-0:0.034	task-1:0.05	task-2:0.194	|	0.0520888	2.49693e-007	3.95353e-013	0	1.46408e-011	2.20487e-011	2.40691e-015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

51	0.557	16	0	task-3:0.226	task-0:0.034	task-1:0.05	task-2:0.806	|	0.0433537	1.82245e-010	0	0	4.01443e-012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

