247	0.12	2	0	task-3:0.108	task-0:0.198	task-1:0.052	task-2:0.088	|	0.0360047	0.0349961	0.0333815	0.0330257	0.0330023	0.0329833	0.0329398	0.0328532	0.032704	0.0325463	0.0328661	0.0325322	0.0325281	0.0325234	0.0325177	0.0325098	0.0325022	0.032504	0.0325908	0.0325016	0.0324999	0.0322971	0.0322425	0.0320885	0.0317495	0.0311004	0.0300668	0.0315726	0.0296938	0.0295385	0.0292772	0.028822	0.0285605	0.0282424	0.0281266	0.028056	0.0279231	0.0276547	0.0274149	0.027029	0.0267614	0.031328	0.0266025	0.0265695	0.0265113	0.0264886	0.0264426	0.0263442	0.0261304	0.0263598	0.0261512	0.0261073	0.0260381	0.0260235	0.0259994	0.0259458	0.0258066	0.0259926	0.0257343	0.0257487	0.0257648	0.0257495	0.0257154	0.0256751	0.0256778	0.0249237	0.0247209	0.0238111	0.0222252	0.020392	0.0198893	0.0197479	0.019344	0.0184231	0.0167724	0.0154817	0.0157943	0.014516	0.0144048	0.0142518	0.0139235	0.0132504	0.0123554	0.0123124	0.0119988	0.0117773	0.011517	0.0113046	0.0110421	0.0105827	0.0101028	0.00948817	0.0102312	0.0093287	0.0092398	0.0090949	0.00899539	0.00885229	0.00864485	0.00858577	0.00856788	0.00848959	0.00833439	0.0081371	0.00776182	0.00710355	0.00753715	0.0197247	0.00618182	0.00602423	0.00599287	0.00596987	0.00592396	0.00581455	0.00560271	0.00524477	0.00471158	0.00626737	0.00558668	0.00429873	0.00427944	0.00423809	0.00415705	0.00401596	0.00381091	0.00524144	0.00591569	0.00361144	0.00359831	0.00356856	0.00351233	0.00340853	0.00325568	0.00307254	0.00367486	0.00300879	0.00297851	0.00296761	0.00294477	0.00290387	0.00282789	0.00270065	0.00260363	0.00572025	0.00253923	0.0025297	0.00251259	0.00248274	

217	0.097	2	0	task-3:0.094	task-0:0.194	task-1:0.056	task-2:0.086	|	0.0511128	0.0441918	0.0352918	0.0344818	0.0342801	0.0341108	0.0337778	0.0332259	0.0327806	0.0338845	0.032604	0.0325883	0.0325722	0.032553	0.0325406	0.0325385	0.0325342	0.0325265	0.0325162	0.0325099	0.0325075	0.0325076	0.0325061	0.0322707	0.0322028	0.032008	0.0315854	0.0308002	0.0295812	0.0284396	0.028563	0.0279305	0.0277083	0.0275985	0.0274639	0.0273224	0.0270743	0.0267204	0.0265648	0.0315218	0.0260403	0.0259273	0.0258345	0.025822	0.0258027	0.0257922	0.0257295	0.0256004	0.0253812	0.025403	0.0253485	0.025332	0.0252915	0.0252212	0.0251861	0.0251144	0.0250345	0.0248908	0.0246405	0.0249731	0.0246555	0.0244234	0.0243822	0.0243155	0.024307	0.0243012	0.0242787	0.0242268	0.0241157	0.0239301	0.0245154	0.0238855	0.0238985	0.0238914	0.0238725	0.0238372	0.0237694	0.0236583	0.0235358	0.0272521	0.0235678	0.0235311	0.0235398	0.0235288	0.0235073	0.0234672	0.0233802	0.0234048	0.0233915	0.0233697	0.023344	0.023332	0.0232979	0.0227445	0.022609	0.0219366	0.020746	0.0190461	0.0178492	0.015979	0.013969	0.0153188	0.0129336	0.012659	0.0120912	0.0110359	0.00928782	0.00654458	0.0115601	0.0210118	0.00411805	0.00415447	0.00384266	0.0037971	0.00371714	0.00360304	0.0033971	0.00327386	0.00339865	0.00308257	0.00304721	0.00298278	0.00288299	0.00271215	0.00277555	0.00259031	0.00255066	0.00253317	0.00250076	0.00244158	

447	0.23	2	0	task-3:0.082	task-0:0.16	task-1:0.02	task-2:0.052	|	0.0737937	0.0574978	0.0363416	0.035199	0.0348686	0.0346831	0.0343417	0.0337304	0.0330129	0.0334357	0.0327939	0.0327577	0.0327377	0.0327051	0.0326724	0.0326346	0.0326059	0.0325911	0.0325998	0.0325675	0.0325535	0.0323762	0.032325	0.0321886	0.0319305	0.0315322	0.0311332	0.0309865	0.0308289	0.0306586	0.0306765	0.0305093	0.0304206	0.0302949	0.0300475	0.0296302	0.0299381	0.0298961	0.0293475	0.0292774	0.029181	0.0290374	0.028756	0.0282335	0.0275086	0.0289874	0.0274337	0.0272905	0.0272103	0.0271222	0.0269632	0.0270754	0.0268143	0.026779	0.0267023	0.0265871	0.026351	0.0262494	0.026061	0.0260488	0.0257845	0.0257443	0.025663	0.0255842	0.0254227	0.0251285	0.0245468	0.0253691	0.0245251	0.0244115	0.0242774	0.0242292	0.0241504	0.023972	0.0236257	0.023573	0.0236401	0.0231608	0.0230888	0.0229516	0.0227994	0.0225149	0.0220256	0.0228751	0.0219898	0.0218564	0.0217592	0.0217297	0.0217114	0.0215661	0.0214642	0.0215073	0.0213604	0.0211533	0.020721	0.0213178	0.0207248	0.020608	0.0204708	0.0204685	0.0205136	0.0204865	0.0204169	0.0202883	0.0202622	0.0200343	0.0197112	0.0193019	0.021399	0.0192152	0.018978	0.0189599	0.0189218	0.0188539	0.018721	0.0184564	0.0180705	0.0199811	0.0179473	0.0177426	0.0177191	0.0177084	0.017682	0.0176305	0.0174493	0.0173873	0.0172165	0.0169831	0.0165296	0.0156977	0.0166806	0.0307076	0.0195939	0.0436447	0.0156136	0.0146071	0.0143481	0.0143687	0.0143578	0.0143415	0.0143217	0.0141798	0.0141422	0.0140791	0.0138975	0.0136232	0.015117	0.0139861	0.0136263	0.0135256	0.0134845	0.0134081	0.0133615	0.0133199	0.0131859	0.0130437	0.0130351	0.0130058	0.0129403	0.0127898	0.0128594	0.0127747	0.0127545	0.0127103	0.0126217	0.0125088	0.0122585	0.0133315	0.0122917	0.0122218	0.0121848	0.0121863	0.0121977	0.012179	0.0121355	0.0120454	0.0117791	0.012726	0.0118335	0.0117915	0.0117269	0.0117192	0.011705	0.0116389	0.0114719	0.0117529	0.0114025	0.0114237	0.0114233	0.0113935	0.0113294	0.0112184	0.0114921	0.0112367	0.0112228	0.0111907	0.0111203	0.0109809	0.0109742	0.0111257	0.0108048	0.0107851	0.0107452	0.0107182	0.0106724	0.0105256	0.0106869	0.0105458	0.0105128	0.0105003	0.010475	0.0104251	0.0103297	0.0102242	0.0105826	0.0101621	0.0101248	0.0101032	0.0100604	0.0100591	0.00995988	0.0100025	0.00999455	0.00997399	0.00992391	0.00981941	0.00961039	0.00920963	0.00848647	0.0214057	0.00996468	0.010154	0.00834775	0.00812876	0.00815219	0.00816743	0.00817349	0.00816171	0.00813025	0.00812461	0.0081105	0.00809559	0.00806543	0.00801025	0.00788052	0.00863109	0.00791978	0.00789266	0.00787169	0.00787736	0.00789457	0.00787551	0.00783941	0.00782004	0.00776764	0.00767727	0.00809269	0.00762934	0.0076544	0.00765578	0.00765801	0.00762787	0.00762263	0.00757058	0.00760306	0.00755	0.00754481	0.00753474	0.00753141	0.0075265	0.00733576	0.00736328	0.00719634	0.00697334	0.00674616	0.00664805	0.00658034	0.00654428	0.00645612	0.00623897	0.0058494	0.00526639	0.0048994	0.00455043	0.00444614	0.00432445	0.00421087	0.00401035	0.00365966	0.00326222	0.0027477	0.00323532	0.00264922	0.00258493	0.00249549	

424	0.187	2	0	task-3:0.052	task-0:0.2	task-1:0.072	task-2:0.11	|	0.0737937	0.0574978	0.0363416	0.035199	0.0348686	0.0346831	0.0343417	0.0337304	0.0330129	0.0334357	0.0327939	0.0327577	0.0327377	0.0327051	0.0326724	0.0326346	0.0326059	0.0325911	0.0325998	0.0325675	0.0325535	0.0323762	0.032325	0.0321886	0.0319305	0.0315322	0.0311332	0.0309865	0.0308289	0.0306586	0.0306765	0.0305093	0.0304206	0.0302949	0.0300475	0.0296302	0.0299381	0.0298961	0.0293475	0.0292774	0.029181	0.0290374	0.028756	0.0282335	0.0275086	0.0289874	0.0274337	0.0272905	0.0272103	0.0271222	0.0269632	0.0270754	0.0268143	0.026779	0.0267023	0.0265871	0.026351	0.0262494	0.026061	0.0260488	0.0257845	0.0257443	0.025663	0.0255842	0.0254227	0.0251285	0.0245468	0.0253691	0.0245251	0.0244115	0.0242774	0.0242292	0.0241504	0.023972	0.0236257	0.023573	0.0236401	0.0231608	0.0230888	0.0229516	0.0227994	0.0225149	0.0220256	0.0228751	0.0219898	0.0218564	0.0217592	0.0217297	0.0217114	0.0215661	0.0214642	0.0215073	0.0213604	0.0211533	0.020721	0.0213178	0.0207248	0.020608	0.0204708	0.0204685	0.0205136	0.0204865	0.0204169	0.0202883	0.0202622	0.0200343	0.0197112	0.0193019	0.021399	0.0192152	0.018978	0.0189599	0.0189218	0.0188539	0.018721	0.0184564	0.0180705	0.0199811	0.0179473	0.0177426	0.0177191	0.0177084	0.017682	0.0176305	0.0174493	0.0173873	0.0172165	0.0169831	0.0165296	0.0156977	0.0166806	0.0307076	0.0195939	0.0436447	0.0156136	0.0146071	0.0143481	0.0143687	0.0143578	0.0143415	0.0143217	0.0141798	0.0141422	0.0140791	0.0138975	0.0136232	0.015117	0.0139861	0.0136263	0.0135256	0.0134845	0.0134081	0.0133615	0.0133199	0.0131859	0.0130437	0.0130351	0.0130058	0.0129403	0.0127898	0.0128594	0.0127747	0.0127545	0.0127103	0.0126217	0.0125088	0.0122585	0.0133315	0.0122917	0.0122218	0.0121848	0.0121863	0.0121977	0.012179	0.0121355	0.0120454	0.0117791	0.012726	0.0118335	0.0117915	0.0117269	0.0117192	0.011705	0.0116389	0.0114719	0.0117529	0.0114025	0.0114237	0.0114233	0.0113935	0.0113294	0.0112184	0.0114921	0.0112367	0.0112228	0.0111907	0.0111203	0.0109809	0.0109742	0.0111257	0.0108048	0.0107851	0.0107452	0.0107182	0.0106724	0.0105256	0.0106869	0.0105458	0.0105128	0.0105003	0.010475	0.0104251	0.0103297	0.0102242	0.0105826	0.0101621	0.0101248	0.0101032	0.0100604	0.0100591	0.00995988	0.0100025	0.00999455	0.00997399	0.00992391	0.00981941	0.00961039	0.00920963	0.00848647	0.0214057	0.00996468	0.010154	0.00834775	0.00812876	0.00815219	0.00816743	0.00817349	0.00816171	0.00813025	0.00812461	0.0081105	0.00809559	0.00806543	0.00801025	0.00788052	0.00863109	0.00791978	0.00789266	0.00787169	0.00787736	0.00789457	0.00787551	0.00783941	0.00782004	0.00776764	0.00767727	0.00809269	0.00762934	0.0076544	0.00765578	0.00765801	0.00762787	0.00762263	0.00757058	0.00760306	0.00755	0.00754481	0.00753474	0.00753141	0.0075265	0.00728585	0.0073036	0.00710395	0.00681186	0.00649326	0.00638649	0.00635204	0.00627076	0.00608151	0.00569443	0.00499821	0.00389439	0.00357481	0.0238725	0.00295528	0.00278372	0.00267758	0.00267249	0.00266356	0.00264875	0.00261356	0.00252459	0.00237327	

377	0.162	2	0	task-3:0.114	task-0:0.182	task-1:0.044	task-2:0.058	|	0.0828892	0.0623238	0.0352227	0.0343696	0.0341249	0.0340405	0.0339064	0.0336499	0.0332717	0.0330906	0.0329809	0.032924	0.0328295	0.0327406	0.0326865	0.0326547	0.0326297	0.032604	0.0325857	0.032558	0.0325254	0.0325677	0.0328233	0.0324914	0.0321815	0.032104	0.0318881	0.0314687	0.0309622	0.0309432	0.03067	0.0303622	0.0301971	0.0298158	0.029002	0.0273639	0.0242571	0.0204682	0.0398183	0.0377023	0.0522117	0.0348572	0.0298241	0.0181644	0.0187365	0.0180963	0.017949	0.0177938	0.0177446	0.0176571	0.0174213	0.0172979	0.0169871	0.0170557	0.0169815	0.0168318	0.016692	0.0164202	0.0159836	0.0153947	0.0254917	0.0157556	0.0158552	0.0147607	0.0145872	0.0144151	0.0141162	0.0138196	0.0133546	0.0130424	0.0181842	0.0131179	0.0128846	0.0128774	0.0127916	0.0126211	0.0123454	0.0129869	0.0122571	0.0122592	0.012229	0.0121339	0.0119419	0.0115988	0.0122826	0.0130322	0.0112562	0.0111925	0.0111274	0.0110867	0.0110184	0.0108377	0.0111807	0.010857	0.0108153	0.0107384	0.0106993	0.0106091	0.0103927	0.0104739	0.0106214	0.0101649	0.0101453	0.0101032	0.010017	0.00984627	0.00952086	0.00894223	0.0223469	0.00911097	0.00886597	0.00887368	0.00886877	0.00884378	0.00877092	0.00862842	0.00846601	0.00857562	0.00851781	0.00827077	0.00824607	0.00823259	0.00820882	0.00816194	0.00802953	0.00829202	0.00806112	0.00803507	0.00798681	0.00796538	0.00792424	0.00784934	0.00783975	0.00788655	0.00771974	0.00769911	0.00768901	0.00767108	0.00764406	0.00753189	0.00758136	0.00754313	0.00750717	0.00750428	0.00749299	0.00742755	0.00741844	0.00734744	0.00737108	0.00734053	0.00729156	0.00728906	0.00729068	0.00726483	0.00721123	0.00710626	0.00697137	0.00834761	0.00689961	0.00686768	0.00684989	0.00682416	0.00677655	0.00677447	0.00674192	0.00670033	0.0066978	0.00669403	0.00669046	0.00662243	0.00663791	0.00663522	0.00663118	0.00660593	0.00655412	0.00645294	0.00640174	0.00872172	0.00625478	0.00623969	0.00621015	0.00616237	0.0060783	0.00595824	0.00594579	0.00723642	0.00585078	0.0058379	0.00581052	0.00576215	0.00575654	0.00568269	0.00573746	0.00569243	0.00567199	0.0056721	0.00567395	0.00568648	0.00565252	0.00563182	0.00563261	0.00564299	0.00561883	0.00558875	0.0055436	0.00552235	0.00546692	0.00534877	0.00512649	0.00484486	0.00465129	0.00469105	0.00446754	0.00440729	0.00437735	0.00431643	0.00418905	0.00394696	0.00350724	0.00278894	0.00241871	

434	0.212	3	0	task-3:0.056	task-0:0.21	task-1:0.052	task-2:0.1	|	0.0717328	0.0541527	0.0331211	0.0328206	0.0327672	0.0327503	0.0327175	0.0326574	0.0325729	0.0325429	0.0330213	0.0325038	0.0325013	0.0324997	0.032497	0.032495	0.0324928	0.0324921	0.0324909	0.0324904	0.0324912	0.0324909	0.0324903	0.0324895	0.0324888	0.0324877	0.0324867	0.0324899	0.0323946	0.0323551	0.0322429	0.0320118	0.0316274	0.0311461	0.030855	0.0307644	0.0305533	0.0304065	0.030299	0.0301603	0.030053	0.0298518	0.0294548	0.028722	0.0275353	0.0338862	0.0275343	0.0279352	0.0270776	0.0269316	0.0267121	0.0265155	0.0261684	0.0256814	0.02567	0.0256671	0.0252388	0.0251919	0.0251025	0.0250381	0.024978	0.0248623	0.0245924	0.0241277	0.0247004	0.0241761	0.0240868	0.0239796	0.0238929	0.0237361	0.0233999	0.0227588	0.0226219	0.0259304	0.0220861	0.0215852	0.0215121	0.0214631	0.02135	0.0211193	0.021173	0.0208109	0.020814	0.0208018	0.0207365	0.0205592	0.0202093	0.0197469	0.0208168	0.0227476	0.0197227	0.0194828	0.0193654	0.0192851	0.0191224	0.0188356	0.018372	0.0183786	0.0183342	0.0182239	0.0180527	0.0180567	0.0180435	0.0179866	0.0178421	0.0175412	0.0170242	0.0202607	0.017047	0.0169138	0.0168988	0.0168125	0.016637	0.0163426	0.016451	0.0178945	0.0160949	0.0159062	0.0159116	0.0158929	0.0158287	0.0156783	0.0153774	0.0152269	0.0157893	0.0150778	0.0150104	0.0149557	0.0149314	0.0148981	0.0147608	0.0146735	0.0144821	0.014825	0.0143933	0.0143839	0.014364	0.0143121	0.0142091	0.014329	0.0142426	0.0141587	0.014101	0.0140099	0.0140229	0.0139199	0.0138034	0.01377	0.0136458	0.0136422	0.0136173	0.0135286	0.0133457	0.0131417	0.0133208	0.0136553	0.0128657	0.0128009	0.012798	0.012792	0.012782	0.0127237	0.0126024	0.0123842	0.0123286	0.0150525	0.0122364	0.0121039	0.0120526	0.0120407	0.012019	0.0119628	0.0118145	0.0117927	0.0116642	0.0116881	0.0116825	0.0116723	0.0116041	0.0114919	0.0116416	0.0114342	0.0114421	0.0114348	0.0113731	0.0112541	0.011459	0.0111922	0.0112092	0.0112079	0.0111581	0.0110614	0.0111073	0.0110092	0.0109895	0.0109481	0.0109291	0.0108435	0.0108077	0.0106785	0.0107372	0.010718	0.0107018	0.0106787	0.010615	0.0104934	0.0102651	0.012341	0.0103023	0.0102277	0.0102107	0.0101742	0.0101008	0.00996154	0.00972028	0.0118504	0.0100293	0.00970088	0.00957073	0.00952924	0.00952446	0.00951839	0.00946523	0.00955551	0.00948789	0.00944743	0.00940479	0.00936914	0.0093145	0.00921678	0.00914871	0.00966498	0.00923532	0.00899839	0.0089603	0.00895343	0.00893929	0.00891126	0.00885861	0.00871212	0.00955028	0.00875363	0.0087206	0.00868263	0.00869159	0.00871676	0.00870962	0.00868297	0.0086573	0.00866088	0.00867507	0.00864031	0.00859743	0.00860953	0.00838457	0.00833724	0.00807479	0.00763315	0.00713019	0.00690812	0.00689982	0.00681992	0.00660524	0.00613564	0.00524291	0.00406524	0.0133334	0.00369114	0.00356826	0.00344204	0.00335295	0.00324934	0.00302801	0.00279091	0.00237629	
