113	0.125	1	0	task-3:0.052	task-0:0.126	task-1:0.202	task-2:0.134	|	0.0544698	0.0543578	0.0542044	0.0541688	0.0540815	0.0539279	0.0537564	0.0534656	0.053197	0.0546034	0.053136	0.0531127	0.0530923	0.0530522	0.0529875	0.0529579	0.0529961	0.0529238	0.0529194	0.0529123	0.0529053	0.0529003	0.0528953	0.0522908	0.0513066	0.0486265	0.0437386	0.03766	0.0330115	0.0321748	0.0312077	0.0297204	0.0275296	0.0243727	0.020289	0.0183109	0.0160628	0.0157235	0.014688	0.0140831	0.0137698	0.0132631	0.0122654	0.0105446	0.00805254	0.00600458	0.0366535	0.00573062	0.00557787	0.00531597	0.00514916	0.00509504	0.00498671	0.00479886	0.00477513	0.00450149	0.00431482	0.00404878	0.00364468	0.00310369	0.00304382	0.00263403	0.00250442	0.00248483	

96	0.109	1	0	task-3:0.086	task-0:0.11	task-1:0.18	task-2:0.166	|	0.0554603	0.0553591	0.0550733	0.0544937	0.0536186	0.0535746	0.0532912	0.0531144	0.0531064	0.0530871	0.0530548	0.0530153	0.0530117	0.0529944	0.0529875	0.0529828	0.0529735	0.0523732	0.0514001	0.048708	0.0435638	0.0365575	0.0327744	0.0321292	0.0304546	0.0282549	0.0262928	0.0232728	0.0223196	0.0210815	0.0196953	0.0192225	0.0181838	0.016774	0.0166078	0.0154521	0.0138147	0.0118038	0.0103508	0.0128153	0.00925411	0.00881222	0.0084854	0.00825239	0.00796197	0.00754048	0.00705109	0.00603542	0.00479417	0.0049364	0.0068461	0.00347643	0.00328394	0.00317738	0.00310538	0.00298018	0.00280846	0.00274954	0.00262579	0.00252595	0.00246666	

587	0.531	2	0	task-3:0.074	task-0:0.072	task-1:0.126	task-2:0.142	|	0.063215	0.0606594	0.0560458	0.0556127	0.0553757	0.0550146	0.0546672	0.0544585	0.0542504	0.0539882	0.0540494	0.0538102	0.0537458	0.0536921	0.0535993	0.0534917	0.0533975	0.0533762	0.0533288	0.0533054	0.053276	0.0532375	0.0532182	0.0531812	0.0531195	0.0531011	0.0531172	0.0530558	0.0526495	0.0520479	0.0505323	0.0480962	0.046885	0.0456789	0.0450554	0.0436419	0.0412474	0.0394107	0.0474374	0.0373206	0.0367675	0.0360672	0.0345853	0.0318755	0.0280615	0.0285169	0.0744675	0.0329307	0.0847334	0.0414714	0.0810491	0.048205	0.0772391	0.03302	0.0819053	0.0436262	0.0829097	0.0387343	0.0828253	0.0421638	0.0825198	0.0372938	0.0849375	0.040359	0.0844101	0.0384371	0.0865065	0.0390831	0.0854975	0.0386148	0.0875696	0.0379502	0.0867536	0.03912	0.088271	0.0370072	0.0879687	0.0397524	0.0887707	0.0361742	0.089158	0.0405704	0.0891492	0.0354263	0.0902766	0.0415201	0.0894352	0.0347519	0.0912866	0.0425269	0.0896306	0.0341547	0.0921611	0.0435088	0.0897275	0.033644	0.0928875	0.0443906	0.0897197	0.0332285	0.0934649	0.0451098	0.0896061	0.0329133	0.0938991	0.0456178	0.0893931	0.0326997	0.0941998	0.0458801	0.0890933	0.0325857	0.0943778	0.0458785	0.0887252	0.0325655	0.0944458	0.0456139	0.0883121	0.0326287	0.0944186	0.0451097	0.087879	0.0327598	0.0943154	0.044413	0.0874501	0.0329384	0.094159	0.0435892	0.0870444	0.0331414	0.0939744	0.042709	0.0866738	0.0333479	0.0937839	0.0418328	0.0863433	0.0335419	0.0936035	0.0409999	0.0860534	0.033714	0.0934424	0.0402296	0.0858022	0.0338599	0.0933049	0.0395271	0.0855869	0.0339782	0.0931922	0.038891	0.0854047	0.0340689	0.0931042	0.0383174	0.0852525	0.0341333	0.09304	0.0378013	0.0851278	0.0341727	0.0929985	0.0373376	0.0850276	0.0341889	0.0929782	0.0369217	0.0849496	0.034184	0.0929777	0.036549	0.0848912	0.03416	0.0929953	0.0362154	0.0848502	0.034119	0.0930295	0.0359173	0.0848242	0.034063	0.0930785	0.0356511	0.0848113	0.033994	0.0931409	0.0354139	0.0848093	0.0339139	0.0932151	0.0352029	0.0848163	0.0338245	0.0932995	0.0350156	0.0848307	0.0337274	0.0933927	0.0348498	0.0848507	0.0336241	0.0934936	0.0347034	0.0848748	0.0335158	0.0936007	0.0345748	0.0849018	0.0334037	0.0937131	0.0344623	0.0849303	0.0332886	0.0938296	0.0343645	0.0849595	0.0331715	0.0939495	0.0342803	0.0849884	0.0330528	0.094072	0.0342085	0.0850164	0.032933	0.0941964	0.0341484	0.0850427	0.0328124	0.0943222	0.0340992	0.0850671	0.0326913	0.0944489	0.0340604	0.0850891	0.0325696	0.094576	0.0340314	0.0851084	0.0324474	0.0947034	0.0340119	0.085125	0.0323246	0.0948308	0.0340017	0.0851385	0.032201	0.0949579	0.0340005	0.0851491	0.0320764	0.0950846	0.0340084	0.0851566	0.0319507	0.0952109	0.0340253	0.0851611	0.0318234	0.0953366	0.0340512	0.0851626	0.0316943	0.0954617	0.0340862	0.085161	0.0315632	0.0955861	0.0341305	0.0851566	0.0314296	0.0957098	0.0341842	0.0851493	0.0312932	0.0958328	0.0342475	0.0851392	0.0311538	0.0959551	0.0343205	0.0851265	0.0310109	0.0960767	0.0344036	0.0851111	0.0308644	0.0961975	0.0344968	0.0850932	0.0307139	0.0963176	0.0346003	0.0850728	0.0305592	0.0964369	0.0347145	0.0850502	0.0304001	0.0965555	0.0348394	0.0850254	0.0302364	0.0966732	0.0349753	0.0849985	0.030068	0.0967901	0.0351221	0.0849698	0.0298948	0.0969061	0.0352802	0.0849393	0.0297167	0.0970211	0.0354494	0.0849074	0.0295339	0.0971351	0.0356298	0.0848742	0.0293465	0.0962186	0.0271318	0.0874768	0.0362584	0.0987976	0.0463348	0.080756	0.0356458	0.0926495	0.0214122	0.0832154	0.035722	0.0974238	0.0358368	0.0810494	0.0369353	0.0928422	0.0208709	0.0834941	0.0359482	0.0977216	0.0362831	0.0813267	0.0362373	0.0939929	0.0224982	0.0837253	0.0352926	0.0977754	0.0352343	0.0821593	0.0340187	0.0962737	0.0281444	0.083594	0.0325106	0.0978919	0.0345409	0.0834954	0.0296433	0.0981059	0.0350506	0.0839427	0.0269278	0.0985144	0.0367878	0.0838229	0.0248697	0.0988579	0.0384404	0.0837131	0.0235585	0.0991147	0.0399436	0.0835731	0.0229211	0.0992662	0.0409646	0.083262	0.0226463	0.0993299	0.0412693	0.0828153	0.0224082	0.0993487	0.041064	0.0824186	0.0221001	0.0993662	0.0408092	0.0821743	0.0217735	0.0993978	0.0407203	0.0820492	0.0214462	0.0994377	0.0407452	0.0819975	0.0210975	0.0994814	0.0408289	0.0820062	0.0207424	0.0995272	0.040972	0.0820516	0.0204208	0.0995708	0.0411439	0.0820889	0.0201428	0.099608	0.0412757	0.0820927	0.0198828	0.0996385	0.0413353	0.0820808	0.0196256	0.0996657	0.0413622	0.0820788	0.0193899	0.0996912	0.0413988	0.0820776	0.0191879	0.0997135	0.0414192	0.0820567	0.0189886	0.0997325	0.0413852	0.0820399	0.0187665	0.0997512	0.0413491	0.0820685	0.0185669	0.0997708	0.0413905	0.0821069	0.0184382	0.0997875	0.0414318	0.0820717	0.0182971	0.0997986	0.0413055	0.0820235	0.0180245	0.0998116	0.0411476	0.0821572	0.017788	0.0998328	0.0413686	0.0823598	0.0179107	0.0998478	0.0417429	0.082097	0.0180641	0.0998383	0.0410835	0.0815495	0.0171533	0.0998362	0.0397566	0.082382	0.0160139	0.0998978	0.0412123	0.0847869	0.0176941	0.099944	0.0471191	0.0831459	0.0233367	0.0998013	0.0414281	0.0766225	0.0129805	0.0995066	0.0281671	0.0852739	0.00839879	0.094902	0.014992	0.0140736	0.00602702	0.00264271	0.00217962	

142	0.078	1	0	task-3:0.056	task-0:0.146	task-1:0.206	task-2:0.128	|	0.066198	0.061651	0.055529	0.0553705	0.0550935	0.0546458	0.0542081	0.0536257	0.0534892	0.0576983	0.0532804	0.0532585	0.0532184	0.0531559	0.0531055	0.0530555	0.0529784	0.0530395	0.0529697	0.0529224	0.0529189	0.0529116	0.0528974	0.0522829	0.0513769	0.0489183	0.045337	0.0420466	0.0373371	0.0330806	0.0362778	0.0291888	0.0274442	0.0243119	0.0213862	0.0260976	0.0196858	0.0177182	0.0171248	0.0168927	0.0165194	0.0161992	0.0156874	0.0149365	0.0144471	0.0135134	0.0125587	0.0111682	0.0102971	0.0125157	0.00944598	0.00900845	0.00885066	0.00874886	0.00859403	0.00840377	0.00800064	0.00729979	0.00702651	0.00660883	0.00621873	0.00612072	0.00595795	0.00564427	0.00530335	0.00475524	0.00390152	0.00837525	0.00374101	0.00368758	0.00357675	0.00336617	0.00308391	0.0030896	0.00300666	0.00292987	0.00284504	0.00281341	0.0027854	0.00277713	0.00273591	0.00265987	0.00256558	0.00249256	

142	0.078	1	0	task-3:0.056	task-0:0.146	task-1:0.206	task-2:0.128	|	0.066198	0.061651	0.055529	0.0553705	0.0550935	0.0546458	0.0542081	0.0536257	0.0534892	0.0576983	0.0532804	0.0532585	0.0532184	0.0531559	0.0531055	0.0530555	0.0529784	0.0530395	0.0529697	0.0529224	0.0529189	0.0529116	0.0528974	0.0522829	0.0513769	0.0489183	0.045337	0.0420466	0.0373371	0.0330806	0.0362778	0.0291888	0.0274442	0.0243119	0.0213862	0.0260976	0.0196858	0.0177182	0.0171248	0.0168927	0.0165194	0.0161992	0.0156874	0.0149365	0.0144471	0.0135134	0.0125587	0.0111682	0.0102971	0.0125157	0.00944598	0.00900845	0.00885066	0.00874886	0.00859403	0.00840377	0.00800064	0.00729979	0.00702651	0.00660883	0.00621873	0.00612072	0.00595795	0.00564427	0.00530335	0.00475524	0.00390152	0.00837525	0.00374101	0.00368758	0.00357675	0.00336617	0.00308391	0.0030896	0.00300666	0.00292987	0.00284504	0.00281341	0.0027854	0.00277713	0.00273591	0.00265987	0.00256558	0.00249256	

159	0.078	1	0	task-3:0.062	task-0:0.144	task-1:0.2	task-2:0.126	|	0.0596061	0.0572829	0.0548235	0.0547066	0.0545046	0.0542947	0.0539648	0.0542557	0.0538524	0.0538226	0.0537694	0.053713	0.0535958	0.0533876	0.0532651	0.0550158	0.0530689	0.0530542	0.0530292	0.0530085	0.0529999	0.0529914	0.052982	0.052962	0.0529261	0.0528909	0.0532116	0.0528697	0.0528671	0.0523445	0.0514586	0.0490734	0.044794	0.0398908	0.0362562	0.0361219	0.0347421	0.033669	0.032582	0.030288	0.0260749	0.0235785	0.0234002	0.020816	0.0196377	0.0191458	0.0182017	0.0166335	0.0143335	0.0120721	0.0202044	0.0109923	0.0106783	0.0104853	0.0103071	0.010092	0.00983602	0.00934223	0.00862781	0.00772748	0.0107304	0.00918041	0.00648374	0.00631469	0.00621247	0.00601747	0.00574296	0.00552549	0.00526893	0.0057123	0.00500987	0.00494216	0.00482267	0.00472779	0.00462633	0.00448729	0.00443275	0.00441637	0.00436275	0.00425919	0.00407571	0.00405093	0.00400455	0.00391381	0.00370969	0.00359082	0.00340895	0.00329237	0.00316201	0.00316205	0.00309599	0.00303374	0.00295864	0.00295273	0.00283061	0.0027411	0.00269131	0.0025971	0.00244147	
