90	0.047	1	0	task-3:0.468	task-0:0.16	task-1:0.114	task-2:0.49	|	0.0651442	0.0613097	0.0562227	0.0560068	0.0556226	0.0550044	0.0544616	0.054073	0.0552174	0.0538029	0.0537457	0.0536481	0.053556	0.0534862	0.0534761	0.0534445	0.0533893	0.053328	0.0532389	0.053084	0.0532996	0.0535044	0.0520937	0.0508475	0.0475754	0.0420408	0.0364617	0.0329079	0.032025	0.0303163	0.0273683	0.0227519	0.0202439	0.0195438	0.018669	0.0171566	0.0156191	0.0134578	0.0104288	0.00814334	

103	0.062	1	0	task-3:0.464	task-0:0.146	task-1:0.176	task-2:0.478	|	0.058787	0.057772	0.056513	0.0563662	0.0561208	0.0556333	0.0548569	0.0537152	0.0590844	0.0564518	0.0530651	0.0530522	0.0530359	0.0530046	0.0529705	0.0529918	0.0529558	0.0529498	0.0529391	0.0529274	0.0529106	0.05288	0.0528354	0.0520506	0.0511843	0.0480445	0.042595	0.0360271	0.0332234	0.0322216	0.0297574	0.0253286	0.0186353	0.024054	0.0194249	0.0128778	0.0119978	0.0113007	0.0103158	0.00915986	

84	0.047	1	0	task-3:0.462	task-0:0.218	task-1:0.12	task-2:0.424	|	0.0591576	0.0567349	0.0532245	0.0531836	0.0531711	0.0531408	0.0530804	0.052982	0.0533311	0.0529634	0.0529357	0.0529334	0.0529278	0.0529173	0.0529057	0.0521545	0.0510126	0.0479278	0.0423648	0.0359156	0.0327212	0.0320644	0.0306528	0.0281289	0.0242439	0.0207161	0.0224699	0.0186831	0.0175921	0.0168817	0.0166256	0.0161155	0.0153924	0.0144673	0.0129388	0.0117738	0.00965045	

103	0.063	1	0	task-3:0.464	task-0:0.146	task-1:0.176	task-2:0.478	|	0.058787	0.057772	0.056513	0.0563662	0.0561208	0.0556333	0.0548569	0.0537152	0.0590844	0.0564518	0.0530651	0.0530522	0.0530359	0.0530046	0.0529705	0.0529918	0.0529558	0.0529498	0.0529391	0.0529274	0.0529106	0.05288	0.0528354	0.0520506	0.0511843	0.0480445	0.042595	0.0360271	0.0332234	0.0322216	0.0297574	0.0253286	0.0186353	0.024054	0.0194249	0.0128778	0.0119978	0.0113007	0.0103158	0.00915986	

103	0.047	1	0	task-3:0.464	task-0:0.146	task-1:0.176	task-2:0.478	|	0.058787	0.057772	0.056513	0.0563662	0.0561208	0.0556333	0.0548569	0.0537152	0.0590844	0.0564518	0.0530651	0.0530522	0.0530359	0.0530046	0.0529705	0.0529918	0.0529558	0.0529498	0.0529391	0.0529274	0.0529106	0.05288	0.0528354	0.0520506	0.0511843	0.0480445	0.042595	0.0360271	0.0332234	0.0322216	0.0297574	0.0253286	0.0186353	0.024054	0.0194249	0.0128778	0.0119978	0.0113007	0.0103158	0.00915986	

103	0.047	1	0	task-3:0.464	task-0:0.146	task-1:0.176	task-2:0.478	|	0.058787	0.057772	0.056513	0.0563662	0.0561208	0.0556333	0.0548569	0.0537152	0.0590844	0.0564518	0.0530651	0.0530522	0.0530359	0.0530046	0.0529705	0.0529918	0.0529558	0.0529498	0.0529391	0.0529274	0.0529106	0.05288	0.0528354	0.0520506	0.0511843	0.0480445	0.042595	0.0360271	0.0332234	0.0322216	0.0297574	0.0253286	0.0186353	0.024054	0.0194249	0.0128778	0.0119978	0.0113007	0.0103158	0.00915986	

91	0.031	1	0	task-3:0.446	task-0:0.182	task-1:0.254	task-2:0.472	|	0.063295	0.0589591	0.0537642	0.0537138	0.0536704	0.0536373	0.0535629	0.0534522	0.0534315	0.0533971	0.0533843	0.0533609	0.0533364	0.0532853	0.0531992	0.0522647	0.051065	0.0482815	0.044226	0.0409364	0.0379394	0.033035	0.0319663	0.0361204	0.0280117	0.0331614	0.0248701	0.0240432	0.0226638	0.0208204	0.0188374	0.0175257	0.0184819	0.0163195	0.0158569	0.0154021	0.014446	0.0126838	0.00991586	

204	0.078	1	0	task-3:0.122	task-0:0.42	task-1:0.434	task-2:0.036	|	0.0544842	0.0542261	0.0539517	0.0539228	0.053851	0.0537015	0.0534364	0.0532112	0.0577287	0.0530323	0.053016	0.0529925	0.0529522	0.0529663	0.0529332	0.0529168	0.0529141	0.0529082	0.0528959	0.0528743	0.0529105	0.0528694	0.0525093	0.0520467	0.0509559	0.0493178	0.0471477	0.0456835	0.0436003	0.0404808	0.0409008	0.0380901	0.037311	0.0369306	0.03615	0.0351655	0.0342735	0.0335362	0.0332959	0.0327941	0.0319612	0.0310655	0.0306057	0.0304993	0.0302394	0.0299658	0.0296686	0.029157	0.0285601	0.0280615	0.02752	0.0269936	0.0264303	0.0262014	0.0260403	0.0258441	0.0256273	0.0253456	0.0250675	0.0245448	0.0240654	0.0244816	0.0236516	0.023525	0.0233415	0.0231166	0.0230447	0.0228969	0.0227412	0.0224181	0.0218829	0.0221345	0.0215765	0.0214983	0.02137	0.0211154	0.0207084	0.0199251	0.0184649	0.0159842	0.0553561	0.0274113	0.0142088	0.0140986	0.0140461	0.0139671	0.0138315	0.0136814	0.0136916	0.0139816	0.0134996	0.0134641	0.0134039	0.0132891	0.0130796	0.0127907	0.013115	0.0159783	0.0125876	0.0125043	0.0124564	0.012354	0.012164	0.0118956	0.0123178	0.0127275	0.0117399	0.0117257	0.0116981	0.0116484	0.011549	0.011366	0.0110752	0.0120289	0.011518	0.0108829	0.0108592	0.0108222	0.0107849	0.010712	0.010589	0.0105216	0.0110163	0.0104578	0.0104545	0.0104464	0.0104169	0.0103623	0.0102716	0.0104621	0.0101756	0.010153	0.0101083	0.0100155	0.00984861	

204	0.078	1	0	task-3:0.122	task-0:0.42	task-1:0.434	task-2:0.036	|	0.0544842	0.0542261	0.0539517	0.0539228	0.053851	0.0537015	0.0534364	0.0532112	0.0577287	0.0530323	0.053016	0.0529925	0.0529522	0.0529663	0.0529332	0.0529168	0.0529141	0.0529082	0.0528959	0.0528743	0.0529105	0.0528694	0.0525093	0.0520467	0.0509559	0.0493178	0.0471477	0.0456835	0.0436003	0.0404808	0.0409008	0.0380901	0.037311	0.0369306	0.03615	0.0351655	0.0342735	0.0335362	0.0332959	0.0327941	0.0319612	0.0310655	0.0306057	0.0304993	0.0302394	0.0299658	0.0296686	0.029157	0.0285601	0.0280615	0.02752	0.0269936	0.0264303	0.0262014	0.0260403	0.0258441	0.0256273	0.0253456	0.0250675	0.0245448	0.0240654	0.0244816	0.0236516	0.023525	0.0233415	0.0231166	0.0230447	0.0228969	0.0227412	0.0224181	0.0218829	0.0221345	0.0215765	0.0214983	0.02137	0.0211154	0.0207084	0.0199251	0.0184649	0.0159842	0.0553561	0.0274113	0.0142088	0.0140986	0.0140461	0.0139671	0.0138315	0.0136814	0.0136916	0.0139816	0.0134996	0.0134641	0.0134039	0.0132891	0.0130796	0.0127907	0.013115	0.0159783	0.0125876	0.0125043	0.0124564	0.012354	0.012164	0.0118956	0.0123178	0.0127275	0.0117399	0.0117257	0.0116981	0.0116484	0.011549	0.011366	0.0110752	0.0120289	0.011518	0.0108829	0.0108592	0.0108222	0.0107849	0.010712	0.010589	0.0105216	0.0110163	0.0104578	0.0104545	0.0104464	0.0104169	0.0103623	0.0102716	0.0104621	0.0101756	0.010153	0.0101083	0.0100155	0.00984861	

204	0.093	1	0	task-3:0.122	task-0:0.42	task-1:0.434	task-2:0.036	|	0.0544842	0.0542261	0.0539517	0.0539228	0.053851	0.0537015	0.0534364	0.0532112	0.0577287	0.0530323	0.053016	0.0529925	0.0529522	0.0529663	0.0529332	0.0529168	0.0529141	0.0529082	0.0528959	0.0528743	0.0529105	0.0528694	0.0525093	0.0520467	0.0509559	0.0493178	0.0471477	0.0456835	0.0436003	0.0404808	0.0409008	0.0380901	0.037311	0.0369306	0.03615	0.0351655	0.0342735	0.0335362	0.0332959	0.0327941	0.0319612	0.0310655	0.0306057	0.0304993	0.0302394	0.0299658	0.0296686	0.029157	0.0285601	0.0280615	0.02752	0.0269936	0.0264303	0.0262014	0.0260403	0.0258441	0.0256273	0.0253456	0.0250675	0.0245448	0.0240654	0.0244816	0.0236516	0.023525	0.0233415	0.0231166	0.0230447	0.0228969	0.0227412	0.0224181	0.0218829	0.0221345	0.0215765	0.0214983	0.02137	0.0211154	0.0207084	0.0199251	0.0184649	0.0159842	0.0553561	0.0274113	0.0142088	0.0140986	0.0140461	0.0139671	0.0138315	0.0136814	0.0136916	0.0139816	0.0134996	0.0134641	0.0134039	0.0132891	0.0130796	0.0127907	0.013115	0.0159783	0.0125876	0.0125043	0.0124564	0.012354	0.012164	0.0118956	0.0123178	0.0127275	0.0117399	0.0117257	0.0116981	0.0116484	0.011549	0.011366	0.0110752	0.0120289	0.011518	0.0108829	0.0108592	0.0108222	0.0107849	0.010712	0.010589	0.0105216	0.0110163	0.0104578	0.0104545	0.0104464	0.0104169	0.0103623	0.0102716	0.0104621	0.0101756	0.010153	0.0101083	0.0100155	0.00984861	

